Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1981-10-27
Station:        040123         Rouge - à 1,4 km de la du Nord                                                                                                                 
Bassin versant: 141 km²        Régime: Naturel                                           
Coordonnées:    (NAD83) 45° 33' 44" // -74° 19' 14"

Date de création du fichier: 2012-06-25 18:20
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040123         1972/11/14          1.540          MC
040123         1972/11/15          1.350          MC
040123         1972/11/16          1.170          MC
040123         1972/11/17          1.010          MC
040123         1972/11/18          1.070          MC
040123         1972/11/19          1.020          MC
040123         1972/11/20          1.030          MC
040123         1972/11/21          1.000          MC
040123         1972/11/22          0.970          MC
040123         1972/11/23          1.030          MC
040123         1972/11/24          0.890          MC
040123         1972/11/25          0.980          MC
040123         1972/11/26          4.980          MC
040123         1972/11/27          17.30          MC
040123         1972/11/28          10.00          MC
040123         1972/11/29          5.150          MC
040123         1972/11/30          2.790          MC
040123         1972/12/01          2.180          MC
040123         1972/12/02          1.710          MC
040123         1972/12/03          2.460          MC
040123         1972/12/04          3.310          MC
040123         1972/12/05          3.540          MC
040123         1972/12/06          3.430          MC
040123         1972/12/07          6.200          MC
040123         1972/12/08          5.580          MC
040123         1972/12/09          3.790          MC
040123         1972/12/10          2.580          MC
040123         1972/12/11          2.000          MC
040123         1972/12/12          1.820          MC
040123         1972/12/13          1.530          MC
040123         1972/12/14          
040123         1972/12/15          
040123         1972/12/16          
040123         1972/12/17          
040123         1972/12/18          
040123         1972/12/19          
040123         1972/12/20          
040123         1972/12/21          
040123         1972/12/22          
040123         1972/12/23          
040123         1972/12/24          
040123         1972/12/25          
040123         1972/12/26          
040123         1972/12/27          
040123         1972/12/28          
040123         1972/12/29          
040123         1972/12/30          
040123         1972/12/31          
040123         1973/01/01          
040123         1973/01/02          
040123         1973/01/03          
040123         1973/01/04          
040123         1973/01/05          
040123         1973/01/06          
040123         1973/01/07          
040123         1973/01/08          
040123         1973/01/09          
040123         1973/01/10          0.930          J
040123         1973/01/11          
040123         1973/01/12          
040123         1973/01/13          
040123         1973/01/14          
040123         1973/01/15          
040123         1973/01/16          
040123         1973/01/17          
040123         1973/01/18          
040123         1973/01/19          
040123         1973/01/20          
040123         1973/01/21          
040123         1973/01/22          
040123         1973/01/23          
040123         1973/01/24          
040123         1973/01/25          
040123         1973/01/26          
040123         1973/01/27          
040123         1973/01/28          
040123         1973/01/29          
040123         1973/01/30          
040123         1973/01/31          
040123         1973/02/01          
040123         1973/02/02          
040123         1973/02/03          
040123         1973/02/04          
040123         1973/02/05          
040123         1973/02/06          
040123         1973/02/07          
040123         1973/02/08          
040123         1973/02/09          
040123         1973/02/10          
040123         1973/02/11          
040123         1973/02/12          
040123         1973/02/13          1.340          J
040123         1973/02/14          
040123         1973/02/15          
040123         1973/02/16          
040123         1973/02/17          
040123         1973/02/18          
040123         1973/02/19          
040123         1973/02/20          
040123         1973/02/21          
040123         1973/02/22          
040123         1973/02/23          
040123         1973/02/24          
040123         1973/02/25          
040123         1973/02/26          
