Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2019-09-30, préliminaires par la suite
Station:        040627         Kiamika - à 0,1 km en aval du pont-route à Chute-Saint-Philippe                                                                                
Bassin versant: 879 km²        Régime: Influencé mensuellement                           
Coordonnées:    (NAD83) 46° 39' 1" // -75° 14' 49"

Date de création du fichier: 2019-11-29 06:40
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040627         2012/01/11          15.91          MJ
040627         2012/01/12          15.90          MJ
040627         2012/01/13          14.83          MJ
040627         2012/01/14          18.53          MJ
040627         2012/01/15          20.00          MJ
040627         2012/01/16          20.28          MJ
040627         2012/01/17          20.45          MJ
040627         2012/01/18          20.82          MJ
040627         2012/01/19          20.52          MJ
040627         2012/01/20          20.33          MJ
040627         2012/01/21          20.23          MJ
040627         2012/01/22          20.14          MJ
040627         2012/01/23          20.17          MJ
040627         2012/01/24          20.37          MJ
040627         2012/01/25          20.24          MJ
040627         2012/01/26          20.06          MJ
040627         2012/01/27          20.15          MJ
040627         2012/01/28          20.13          MJ
040627         2012/01/29          20.04          MJ
040627         2012/01/30          19.82          MJ
040627         2012/01/31          19.72          MJ
040627         2012/02/01          19.86          MJ
040627         2012/02/02          19.66          MJ
040627         2012/02/03          19.49          MJ
040627         2012/02/04          19.44          MJ
040627         2012/02/05          19.33          MJ
040627         2012/02/06          19.28          MJ
040627         2012/02/07          19.18          MJ
040627         2012/02/08          19.05          MJ
040627         2012/02/09          19.05          MJ
040627         2012/02/10          19.90          MJ
040627         2012/02/11          20.17          MJ
040627         2012/02/12          20.09          MJ
040627         2012/02/13          20.10          MJ
040627         2012/02/14          20.01          MJ
040627         2012/02/15          19.98          MJ
040627         2012/02/16          19.92          MJ
040627         2012/02/17          19.89          MJ
040627         2012/02/18          19.72          MJ
040627         2012/02/19          19.62          MJ
040627         2012/02/20          19.51          MJ
040627         2012/02/21          19.45          MJ
040627         2012/02/22          19.70          MJ
040627         2012/02/23          22.02          MJ
040627         2012/02/24          22.94          MJ
040627         2012/02/25          23.14          MJ
040627         2012/02/26          22.96          MJ
040627         2012/02/27          22.90          MJ
040627         2012/02/28          22.75          MJ
040627         2012/02/29          22.55          MJ
040627         2012/03/01          22.44          MJ
040627         2012/03/02          22.21          MJ
040627         2012/03/03          22.26          MJ
040627         2012/03/04          22.10          MJ
040627         2012/03/05          21.91          MJ
040627         2012/03/06          23.26          MJ
040627         2012/03/07          24.14          MJ
040627         2012/03/08          24.65          MJ
040627         2012/03/09          25.44          MJ
040627         2012/03/10          25.84          MJ
040627         2012/03/11          25.96          MJ
040627         2012/03/12          25.74          MJ
040627         2012/03/13          25.79          MJ
040627         2012/03/14          26.68          MJ
040627         2012/03/15          26.48          MJ
040627         2012/03/16          18.65          MJ
040627         2012/03/17          16.66          MJ
040627         2012/03/18          17.42          MJ
040627         2012/03/19          21.75          MJ
040627         2012/03/20          27.32          MJ
040627         2012/03/21          25.51          MJ
040627         2012/03/22          22.02          MJ
040627         2012/03/23          18.12          MJ
040627         2012/03/24          14.77          MJ
040627         2012/03/25          12.70          MJ
040627         2012/03/26          11.40          MJ
040627         2012/03/27          10.79          MJ
040627         2012/03/28          13.99          MJ
040627         2012/03/29          14.42          MJ
040627         2012/03/30          14.06          MJ
040627         2012/03/31          13.67          MJ
040627         2012/04/01          13.37          MJ
040627         2012/04/02          13.08          MJ
040627         2012/04/03          12.84          MJ
040627         2012/04/04          12.62          MJ
040627         2012/04/05          12.47          MJ
040627         2012/04/06          12.29          MJ
040627         2012/04/07          12.17          MJ
040627         2012/04/08          12.08          MJ
040627         2012/04/09          12.03          MJ
040627         2012/04/10          12.06          MJ
040627         2012/04/11          12.01          MJ
040627         2012/04/12          11.90          MJ
040627         2012/04/13          11.73          MJ
040627         2012/04/14          11.59          MJ
040627         2012/04/15          11.49          MJ
040627         2012/04/16          11.48          MJ
040627         2012/04/17          11.36          MJ
040627         2012/04/18          11.29          MJ
040627         2012/04/19          11.13          MJ
040627         2012/04/20          11.30          MJ
040627         2012/04/21          12.41          MJ
040627         2012/04/22          12.97          MJ
040627         2012/04/23          12.96          MJ
040627         2012/04/24          13.74          MJ
040627         2012/04/25          14.90          MJ
040627         2012/04/26          14.87          MJ
040627         2012/04/27          15.06          MJ
040627         2012/04/28          14.83          MJ
040627         2012/04/29          14.02          MJ
040627         2012/04/30          13.46          MJ
040627         2012/05/01          13.14          MJ
040627         2012/05/02          12.96          MJ
040627         2012/05/03          12.76          MJ
040627         2012/05/04          12.67          MJ
040627         2012/05/05          12.54          MJ
040627         2012/05/06          12.33          MJ
040627         2012/05/07          12.13          MJ
040627         2012/05/08          12.09          MJ
040627         2012/05/09          12.29          MJ
040627         2012/05/10          12.34          MJ
040627         2012/05/11          12.31          MJ
040627         2012/05/12          12.10          MJ
040627         2012/05/13          11.95          MJ
040627         2012/05/14          11.72          MJ
040627         2012/05/15          11.56          MJ
040627         2012/05/16          11.48          MJ
040627         2012/05/17          11.54          MJ
040627         2012/05/18          11.50          MJ
040627         2012/05/19          11.44          MJ
040627         2012/05/20          11.41          MJ
040627         2012/05/21          11.40          MJ
040627         2012/05/22          11.35          MJ
040627         2012/05/23          11.31          MJ
040627         2012/05/24          11.16          MJ
040627         2012/05/25          11.14          MJ
040627         2012/05/26          11.29          MJ
040627         2012/05/27          11.10          MJ
040627         2012/05/28          11.00          MJ
040627         2012/05/29          11.15          MJ
040627         2012/05/30          11.07          MJ
040627         2012/05/31          10.94          MJ
040627         2012/06/01          10.80          MJ
040627         2012/06/02          11.03          MJ
040627         2012/06/03          11.19          MJ
040627         2012/06/04          11.06          MJ
040627         2012/06/05          10.95          MJ
040627         2012/06/06          10.86          MJ
040627         2012/06/07          10.83          MJ
040627         2012/06/08          11.02          MJ
040627         2012/06/09          10.86          MJ
040627         2012/06/10          10.67          MJ
040627         2012/06/11          10.53          MJ
040627         2012/06/12          10.64          MJ
040627         2012/06/13          10.60          MJ
040627         2012/06/14          10.49          MJ
040627         2012/06/15          10.39          MJ
040627         2012/06/16          10.32          MJ
040627         2012/06/17          10.26          MJ
040627         2012/06/18          10.06          MJ
040627         2012/06/19          7.099          MJ
040627         2012/06/20          5.676          MJ
040627         2012/06/21          5.133          MJ
040627         2012/06/22          4.857          MJ
040627         2012/06/23          4.702          MJ
040627         2012/06/24          4.601          MJ
040627         2012/06/25          5.008          MJ
040627         2012/06/26          5.285          MJ
040627         2012/06/27          5.230          MJ
040627         2012/06/28          5.059          MJ
040627         2012/06/29          4.809          MJ
040627         2012/06/30          4.682          MJ
040627         2012/07/01          4.586          MJ
040627         2012/07/02          4.551          MJ
040627         2012/07/03          4.519          MJ
040627         2012/07/04          4.574          J
040627         2012/07/05          4.536          MJ
040627         2012/07/06          4.420          MJ
040627         2012/07/07          4.334          MJ
040627         2012/07/08          4.217          MJ
040627         2012/07/09          4.141          MJ
040627         2012/07/10          4.082          MJ
040627         2012/07/11          4.048          MJ
040627         2012/07/12          4.002          MJ
040627         2012/07/13          3.981          MJ
040627         2012/07/14          3.942          MJ
040627         2012/07/15          3.961          MJ
040627         2012/07/16          4.150          MJ
040627         2012/07/17          4.412          MJ
040627         2012/07/18          4.314          MJ
040627         2012/07/19          4.158          MJ
040627         2012/07/20          4.050          MJ
040627         2012/07/21          3.981          MJ
040627         2012/07/22          3.959          MJ
040627         2012/07/23          4.013          MJ
040627         2012/07/24          4.152          MJ
040627         2012/07/25          4.038          MJ
040627         2012/07/26          3.964          MJ
040627         2012/07/27          3.905          MJ
040627         2012/07/28          3.847          MJ
040627         2012/07/29          3.807          MJ
040627         2012/07/30          3.764          MJ
040627         2012/07/31          3.837          MJ
040627         2012/08/01          4.315          MJ
040627         2012/08/02          4.620          MJ
040627         2012/08/03          4.704          MJ
040627         2012/08/04          4.743          MJ
040627         2012/08/05          4.821          MJ
040627         2012/08/06          4.906          MJ
040627         2012/08/07          4.788          MJ
040627         2012/08/08          4.770          MJ
040627         2012/08/09          4.736          MJ
040627         2012/08/10          4.958          MJ
040627         2012/08/11          4.976          MJ
040627         2012/08/12          5.012          MJ
040627         2012/08/13          4.944          MJ
040627         2012/08/14          4.891          MJ
040627         2012/08/15          4.873          MJ
040627         2012/08/16          4.815          MJ
040627         2012/08/17          4.754          MJ
040627         2012/08/18          4.689          MJ
040627         2012/08/19          4.696          MJ
040627         2012/08/20          4.731          MJ
040627         2012/08/21          4.664          MJ
040627         2012/08/22          4.620          MJ
040627         2012/08/23          4.630          MJ
040627         2012/08/24          4.619          MJ
040627         2012/08/25          4.560          MJ
040627         2012/08/26          4.521          MJ
040627         2012/08/27          4.489          MJ
040627         2012/08/28          4.442          MJ
040627         2012/08/29          4.378          MJ
040627         2012/08/30          4.357          MJ
040627         2012/08/31          4.339          MJ
040627         2012/09/01          4.323          MJ
040627         2012/09/02          4.280          MJ
040627         2012/09/03          4.257          MJ
040627         2012/09/04          4.258          MJ
040627         2012/09/05          4.279          MJ
040627         2012/09/06          4.313          MJ
040627         2012/09/07          4.298          MJ
040627         2012/09/08          5.165          MJ
040627         2012/09/09          6.095          MJ
040627         2012/09/10          5.666          MJ
040627         2012/09/11          5.167          MJ
040627         2012/09/12          4.884          MJ
040627         2012/09/13          5.042          MJ
040627         2012/09/14          9.485          MJ
040627         2012/09/15          13.53          MJ
040627         2012/09/16          14.64          MJ
040627         2012/09/17          14.81          MJ
040627         2012/09/18          14.99          MJ
040627         2012/09/19          15.11          MJ
040627         2012/09/20          14.94          MJ
040627         2012/09/21          14.84          MJ
040627         2012/09/22          15.28          MJ
040627         2012/09/23          15.54          MJ
040627         2012/09/24          15.24          MJ
040627         2012/09/25          15.04          MJ
040627         2012/09/26          14.80          MJ
040627         2012/09/27          14.61          MJ
040627         2012/09/28          14.48          MJ
040627         2012/09/29          14.42          MJ
040627         2012/09/30          14.40          MJ
040627         2012/10/01          15.34          MJ
040627         2012/10/02          15.52          MJ
040627         2012/10/03          15.12          MJ
040627         2012/10/04          14.80          MJ
040627         2012/10/05          14.65          MJ
040627         2012/10/06          14.44          MJ
040627         2012/10/07          14.28          MJ
040627         2012/10/08          14.15          MJ
040627         2012/10/09          14.08          MJ
040627         2012/10/10          14.14          MJ
040627         2012/10/11          14.43          MJ
040627         2012/10/12          14.45          MJ
040627         2012/10/13          14.33          MJ
040627         2012/10/14          14.81          MJ
040627         2012/10/15          17.59          MJ
040627         2012/10/16          18.41          MJ
040627         2012/10/17          17.12          MJ
040627         2012/10/18          16.36          MJ
040627         2012/10/19          16.03          MJ
040627         2012/10/20          16.34          MJ
040627         2012/10/21          16.30          MJ
040627         2012/10/22          16.15          MJ
040627         2012/10/23          15.94          MJ
040627         2012/10/24          15.73          MJ
040627         2012/10/25          15.59          MJ
040627         2012/10/26          15.50          MJ
040627         2012/10/27          15.56          MJ
040627         2012/10/28          15.85          MJ
040627         2012/10/29          15.66          MJ
040627         2012/10/30          12.40          MJ
040627         2012/10/31          11.09          MJ
040627         2012/11/01          11.29          MJ
040627         2012/11/02          11.35          MJ
040627         2012/11/03          11.07          MJ
040627         2012/11/04          10.77          MJ
040627         2012/11/05          10.47          MJ
040627         2012/11/06          10.29          MJ
040627         2012/11/07          10.13          MJ
040627         2012/11/08          9.988          MJ
040627         2012/11/09          9.701          MJ
040627         2012/11/10          9.634          MJ
040627         2012/11/11          9.645          MJ
040627         2012/11/12          9.633          MJ
040627         2012/11/13          9.899          MJ
040627         2012/11/14          9.916          MJ
040627         2012/11/15          9.820          MJ
040627         2012/11/16          9.700          MJ
040627         2012/11/17          9.532          MJ
040627         2012/11/18          9.297          MJ
040627         2012/11/19          9.247          MJ
040627         2012/11/20          9.206          MJ
040627         2012/11/21          9.187          MJ
040627         2012/11/22          9.158          MJ
040627         2012/11/23          9.165          MJ
040627         2012/11/24          9.182          MJ
040627         2012/11/25          9.207          MJ
040627         2012/11/26          9.104          MJ
040627         2012/11/27          9.017          MJ
040627         2012/11/28          9.003          MJ
040627         2012/11/29          8.989          MJ
040627         2012/11/30          8.931          MJ
040627         2012/12/01          8.885          MJ
040627         2012/12/02          9.399          MJ
040627         2012/12/03          10.16          MJ
040627         2012/12/04          10.71          MJ
040627         2012/12/05          12.10          MJ
040627         2012/12/06          12.51          MJ
040627         2012/12/07          12.05          MJ
040627         2012/12/08          11.70          MJ
040627         2012/12/09          11.44          MJ
040627         2012/12/10          11.42          MJ
040627         2012/12/11          11.17          MJ
040627         2012/12/12          10.91          MJ
040627         2012/12/13          10.78          MJ
040627         2012/12/14          10.69          MJ
040627         2012/12/15          10.51          MJ
040627         2012/12/16          10.45          MJ
040627         2012/12/17          10.75          MJ
040627         2012/12/18          10.88          MJ
040627         2012/12/19          10.79          MJ
040627         2012/12/20          10.66          MJ
040627         2012/12/21          11.06          MJ
040627         2012/12/22          11.30          MJ
040627         2012/12/23          11.06          MJ
040627         2012/12/24          10.92          MJ
040627         2012/12/25          10.68          MJ
040627         2012/12/26          10.50          MJ
040627         2012/12/27          10.60          MJ
040627         2012/12/28          10.71          MJ
040627         2012/12/29          10.58          MJ
040627         2012/12/30          10.41          MJ
040627         2012/12/31          10.40          MJ
040627         2013/01/01          10.34          MJ
040627         2013/01/02          10.24          MJ
040627         2013/01/03          10.22          MJ
040627         2013/01/04          10.35          MJ
040627         2013/01/05          10.37          MJ
040627         2013/01/06          10.31          MJ
040627         2013/01/07          10.21          MJ
040627         2013/01/08          10.20          MJ
040627         2013/01/09          10.20          MJ
040627         2013/01/10          10.23          MJ
040627         2013/01/11          10.19          MJ
040627         2013/01/12          10.19          MJ
040627         2013/01/13          10.33          MJ
040627         2013/01/14          10.79          MJ
040627         2013/01/15          11.27          MJ
040627         2013/01/16          11.51          MJ
040627         2013/01/17          11.45          MJ
040627         2013/01/18          11.19          MJ
040627         2013/01/19          11.25          MJ
040627         2013/01/20          11.37          MJ
040627         2013/01/21          11.09          MJ
040627         2013/01/22          14.23          MJ
040627         2013/01/23          16.20          MJ
040627         2013/01/24          13.92          MJ
040627         2013/01/25          12.78          MJ
040627         2013/01/26          12.51          MJ
040627         2013/01/27          12.42          MJ
040627         2013/01/28          12.46          MJ
040627         2013/01/29          12.62          MJ
040627         2013/01/30          14.60          MJ
040627         2013/01/31          16.72          MJ
040627         2013/02/01          18.21          MJ
040627         2013/02/02          18.49          MJ
040627         2013/02/03          18.39          MJ
040627         2013/02/04          18.14          MJ
040627         2013/02/05          17.81          MJ
040627         2013/02/06          22.37          MJ
040627         2013/02/07          24.71          MJ
040627         2013/02/08          24.84          MJ
040627         2013/02/09          24.79          MJ
040627         2013/02/10          24.57          MJ
040627         2013/02/11          24.46          MJ
040627         2013/02/12          24.39          MJ
040627         2013/02/13          24.02          MJ
040627         2013/02/14          23.69          MJ
040627         2013/02/15          23.68          MJ
040627         2013/02/16          23.27          MJ
040627         2013/02/17          22.92          MJ
040627         2013/02/18          22.98          MJ
040627         2013/02/19          24.46          MJ
040627         2013/02/20          24.92          MJ
040627         2013/02/21          24.88          MJ
040627         2013/02/22          24.70          MJ
040627         2013/02/23          24.50          MJ
040627         2013/02/24          24.34          MJ
040627         2013/02/25          24.16          MJ
040627         2013/02/26          24.00          MJ
040627         2013/02/27          25.87          MJ
040627         2013/02/28          27.00          MJ
040627         2013/03/01          26.99          MJ
040627         2013/03/02          26.86          MJ
040627         2013/03/03          26.65          MJ
040627         2013/03/04          26.47          MJ
040627         2013/03/05          26.41          MJ
040627         2013/03/06          27.50          MJ
040627         2013/03/07          27.85          MJ
040627         2013/03/08          27.83          MJ
040627         2013/03/09          27.77          MJ
040627         2013/03/10          27.67          MJ
040627         2013/03/11          27.66          MJ
040627         2013/03/12          28.22          MJ
040627         2013/03/13          28.80          MJ
040627         2013/03/14          28.91          MJ
040627         2013/03/15          28.76          MJ
040627         2013/03/16          28.50          MJ
040627         2013/03/17          28.10          MJ
040627         2013/03/18          27.82          MJ
040627         2013/03/19          27.85          MJ
040627         2013/03/20          27.61          MJ
040627         2013/03/21          27.59          MJ
040627         2013/03/22          27.32          MJ
040627         2013/03/23          27.02          MJ
040627         2013/03/24          26.91          MJ
040627         2013/03/25          26.76          MJ
040627         2013/03/26          26.64          MJ
040627         2013/03/27          26.63          MJ
040627         2013/03/28          26.62          MJ
040627         2013/03/29          26.79          MJ
040627         2013/03/30          27.09          MJ
040627         2013/03/31          27.35          MJ
040627         2013/04/01          28.13          MJ
040627         2013/04/02          27.49          MJ
040627         2013/04/03          18.81          MJ
040627         2013/04/04          15.66          MJ
040627         2013/04/05          14.70          MJ
040627         2013/04/06          14.19          MJ
040627         2013/04/07          13.97          MJ
040627         2013/04/08          14.13          MJ
040627         2013/04/09          14.69          MJ
040627         2013/04/10          15.85          MJ
040627         2013/04/11          17.07          MJ
040627         2013/04/12          17.36          MJ
040627         2013/04/13          16.78          MJ
040627         2013/04/14          16.14          MJ
040627         2013/04/15          15.78          MJ
040627         2013/04/16          17.46          MJ
040627         2013/04/17          23.89          MJ
040627         2013/04/18          25.69          MJ
040627         2013/04/19          24.84          MJ
040627         2013/04/20          37.56          MJ
040627         2013/04/21          25.21          MJ
040627         2013/04/22          17.09          MJ
040627         2013/04/23          14.63          MJ
040627         2013/04/24          14.86          MJ
040627         2013/04/25          18.20          MJ
040627         2013/04/26          17.48          MJ
040627         2013/04/27          14.37          MJ
040627         2013/04/28          12.81          MJ
040627         2013/04/29          12.36          MJ
040627         2013/04/30          13.20          MJ
040627         2013/05/01          13.20          MJ
040627         2013/05/02          12.56          MJ
040627         2013/05/03          11.67          MJ
040627         2013/05/04          10.77          MJ
040627         2013/05/05          9.937          MJ
040627         2013/05/06          9.214          MJ
040627         2013/05/07          8.634          MJ
040627         2013/05/08          8.171          MJ
040627         2013/05/09          7.778          MJ
040627         2013/05/10          7.764          MJ
040627         2013/05/11          11.20          MJ
040627         2013/05/12          13.64          MJ
040627         2013/05/13          11.95          MJ
040627         2013/05/14          10.72          MJ
040627         2013/05/15          9.794          MJ
040627         2013/05/16          9.560          MJ
040627         2013/05/17          11.51          MJ
040627         2013/05/18          11.94          MJ
040627         2013/05/19          11.76          MJ
040627         2013/05/20          11.70          MJ
040627         2013/05/21          11.92          MJ
040627         2013/05/22          12.09          MJ
040627         2013/05/23          13.26          MJ
040627         2013/05/24          14.04          MJ
040627         2013/05/25          13.37          MJ
040627         2013/05/26          12.54          MJ
040627         2013/05/27          11.93          MJ
040627         2013/05/28          11.49          MJ
040627         2013/05/29          11.20          MJ
040627         2013/05/30          11.10          MJ
040627         2013/05/31          10.91          MJ
040627         2013/06/01          10.74          MJ
040627         2013/06/02          11.20          MJ
040627         2013/06/03          11.91          MJ
040627         2013/06/04          11.63          MJ
040627         2013/06/05          11.29          MJ
040627         2013/06/06          10.78          MJ
040627         2013/06/07          10.61          MJ
040627         2013/06/08          10.54          MJ
040627         2013/06/09          10.55          MJ
040627         2013/06/10          10.18          MJ
040627         2013/06/11          10.44          MJ
040627         2013/06/12          10.96          MJ
040627         2013/06/13          10.91          MJ
040627         2013/06/14          10.65          MJ
040627         2013/06/15          10.24          MJ
040627         2013/06/16          10.19          MJ
040627         2013/06/17          10.34          MJ
040627         2013/06/18          10.20          MJ
040627         2013/06/19          9.988          MJ
040627         2013/06/20          9.786          MJ
040627         2013/06/21          9.637          MJ
040627         2013/06/22          9.854          MJ
040627         2013/06/23          10.03          MJ
040627         2013/06/24          10.25          MJ
040627         2013/06/25          10.10          MJ
040627         2013/06/26          9.822          MJ
040627         2013/06/27          9.585          MJ
040627         2013/06/28          9.652          MJ
040627         2013/06/29          10.92          MJ
040627         2013/06/30          11.79          MJ
040627         2013/07/01          11.32          MJ
040627         2013/07/02          10.62          MJ
040627         2013/07/03          10.16          MJ
040627         2013/07/04          9.955          MJ
040627         2013/07/05          9.874          MJ
040627         2013/07/06          9.758          MJ
040627         2013/07/07          9.607          MJ
040627         2013/07/08          9.683          MJ
040627         2013/07/09          9.755          MJ
040627         2013/07/10          11.91          MJ
040627         2013/07/11          13.10          MJ
040627         2013/07/12          13.20          MJ
040627         2013/07/13          13.08          MJ
040627         2013/07/14          13.00          MJ
040627         2013/07/15          12.93          MJ
040627         2013/07/16          12.88          MJ
040627         2013/07/17          12.89          MJ
040627         2013/07/18          13.00          MJ
040627         2013/07/19          13.62          MJ
040627         2013/07/20          14.52          MJ
040627         2013/07/21          14.26          MJ
040627         2013/07/22          13.66          MJ
040627         2013/07/23          13.30          MJ
040627         2013/07/24          13.19          MJ
040627         2013/07/25          13.03          MJ
040627         2013/07/26          12.89          MJ
040627         2013/07/27          12.79          MJ
040627         2013/07/28          12.88          MJ
040627         2013/07/29          12.88          MJ
040627         2013/07/30          12.77          MJ
040627         2013/07/31          12.72          MJ
040627         2013/08/01          12.89          MJ
040627         2013/08/02          13.08          MJ
040627         2013/08/03          13.39          MJ
040627         2013/08/04          13.34          MJ
040627         2013/08/05          13.17          MJ
040627         2013/08/06          12.96          MJ
040627         2013/08/07          12.86          MJ
040627         2013/08/08          12.96          MJ
040627         2013/08/09          12.81          MJ
040627         2013/08/10          12.65          MJ
040627         2013/08/11          12.58          MJ
040627         2013/08/12          12.57          MJ
040627         2013/08/13          13.18          MJ
040627         2013/08/14          14.57          MJ
040627         2013/08/15          17.16          MJ
040627         2013/08/16          17.86          MJ
040627         2013/08/17          17.66          MJ
040627         2013/08/18          17.42          MJ
040627         2013/08/19          16.37          MJ
040627         2013/08/20          9.830          MJ
040627         2013/08/21          7.186          MJ
040627         2013/08/22          6.522          MJ
040627         2013/08/23          6.087          MJ
040627         2013/08/24          5.831          MJ
040627         2013/08/25          5.739          MJ
040627         2013/08/26          5.818          MJ
040627         2013/08/27          5.753          MJ
040627         2013/08/28          5.933          MJ
040627         2013/08/29          8.887          MJ
040627         2013/08/30          14.42          MJ
040627         2013/08/31          16.76          MJ
040627         2013/09/01          17.17          MJ
040627         2013/09/02          17.24          MJ
040627         2013/09/03          17.20          MJ
040627         2013/09/04          17.15          MJ
040627         2013/09/05          16.99          MJ
040627         2013/09/06          16.90          MJ
040627         2013/09/07          16.90          MJ
040627         2013/09/08          16.80          MJ
040627         2013/09/09          16.71          MJ
040627         2013/09/10          16.74          MJ
040627         2013/09/11          16.89          MJ
040627         2013/09/12          16.91          MJ
040627         2013/09/13          16.90          MJ
040627         2013/09/14          16.76          MJ
040627         2013/09/15          16.66          MJ
040627         2013/09/16          16.72          MJ
040627         2013/09/17          16.55          MJ
040627         2013/09/18          16.48          MJ
040627         2013/09/19          16.45          MJ
040627         2013/09/20          16.41          MJ
040627         2013/09/21          17.16          MJ
040627         2013/09/22          17.97          MJ
040627         2013/09/23          17.80          MJ
040627         2013/09/24          17.33          MJ
040627         2013/09/25          16.98          MJ
040627         2013/09/26          16.75          MJ
040627         2013/09/27          16.60          MJ
040627         2013/09/28          16.50          MJ
040627         2013/09/29          16.35          MJ
040627         2013/09/30          16.26          MJ
040627         2013/10/01          16.19          MJ
040627         2013/10/02          16.07          MJ
040627         2013/10/03          15.95          MJ
040627         2013/10/04          15.91          MJ
040627         2013/10/05          15.81          MJ
040627         2013/10/06          15.83          MJ
040627         2013/10/07          16.32          MJ
040627         2013/10/08          16.91          MJ
040627         2013/10/09          16.78          MJ
040627         2013/10/10          16.50          MJ
040627         2013/10/11          16.27          MJ
040627         2013/10/12          16.12          MJ
040627         2013/10/13          16.02          MJ
040627         2013/10/14          16.14          MJ
040627         2013/10/15          16.04          MJ
040627         2013/10/16          16.60          MJ
040627         2013/10/17          18.36          MJ
040627         2013/10/18          19.26          MJ
040627         2013/10/19          18.77          MJ
040627         2013/10/20          18.84          MJ
040627         2013/10/21          19.05          MJ
040627         2013/10/22          19.42          MJ
040627         2013/10/23          19.66          MJ
040627         2013/10/24          19.04          MJ
040627         2013/10/25          18.45          MJ
040627         2013/10/26          18.18          MJ
040627         2013/10/27          18.25          MJ
040627         2013/10/28          18.35          MJ
040627         2013/10/29          18.14          MJ
040627         2013/10/30          17.82          MJ
040627         2013/10/31          17.76          MJ
040627         2013/11/01          19.64          MJ
040627         2013/11/02          22.12          MJ
040627         2013/11/03          21.10          MJ
040627         2013/11/04          19.79          MJ
040627         2013/11/05          19.03          MJ
040627         2013/11/06          18.72          MJ
040627         2013/11/07          19.22          MJ
040627         2013/11/08          19.43          MJ
040627         2013/11/09          19.11          MJ
040627         2013/11/10          18.79          MJ
040627         2013/11/11          18.71          MJ
040627         2013/11/12          18.46          MJ
040627         2013/11/13          18.22          MJ
040627         2013/11/14          18.00          MJ
040627         2013/11/15          17.95          MJ
040627         2013/11/16          17.94          MJ
040627         2013/11/17          18.08          MJ
040627         2013/11/18          18.97          MJ
040627         2013/11/19          19.87          MJ
040627         2013/11/20          19.49          MJ
040627         2013/11/21          18.89          MJ
040627         2013/11/22          18.61          MJ
040627         2013/11/23          18.53          MJ
040627         2013/11/24          18.10          MJ
040627         2013/11/25          17.94          MJ
040627         2013/11/26          17.89          MJ
040627         2013/11/27          18.02          MJ
040627         2013/11/28          17.89          MJ
040627         2013/11/29          17.64          MJ
040627         2013/11/30          17.48          MJ
040627         2013/12/01          17.57          MJ
040627         2013/12/02          17.55          MJ
040627         2013/12/03          17.46          MJ
040627         2013/12/04          17.35          MJ
040627         2013/12/05          17.41          MJ
040627         2013/12/06          17.59          MJ
040627         2013/12/07          17.57          MJ
040627         2013/12/08          17.35          MJ
040627         2013/12/09          17.34          MJ
040627         2013/12/10          17.32          MJ
040627         2013/12/11          17.14          MJ
040627         2013/12/12          16.87          MJ
040627         2013/12/13          16.88          MJ
040627         2013/12/14          16.84          MJ
040627         2013/12/15          16.96          MJ
040627         2013/12/16          16.96          MJ
040627         2013/12/17          17.76          MJ
040627         2013/12/18          18.16          MJ
040627         2013/12/19          18.26          MJ
040627         2013/12/20          18.28          MJ
040627         2013/12/21          18.29          MJ
040627         2013/12/22          18.38          MJ
040627         2013/12/23          18.28          MJ
040627         2013/12/24          18.08          MJ
040627         2013/12/25          17.87          MJ
040627         2013/12/26          17.95          MJ
040627         2013/12/27          17.86          MJ
040627         2013/12/28          17.88          MJ
040627         2013/12/29          17.81          MJ
040627         2013/12/30          17.62          MJ
040627         2013/12/31          17.44          MJ
040627         2014/01/01          17.41          MJ
040627         2014/01/02          17.22          MJ
040627         2014/01/03          17.19          MJ
040627         2014/01/04          17.27          MJ
040627         2014/01/05          17.57          MJ
040627         2014/01/06          18.05          MJ
040627         2014/01/07          17.91          MJ
040627         2014/01/08          17.85          MJ
040627         2014/01/09          17.78          MJ
040627         2014/01/10          17.62          MJ
040627         2014/01/11          18.00          MJ
040627         2014/01/12          18.81          MJ
040627         2014/01/13          19.12          MJ
040627         2014/01/14          19.50          MJ
040627         2014/01/15          19.40          MJ
040627         2014/01/16          19.02          MJ
040627         2014/01/17          18.67          MJ
040627         2014/01/18          18.35          MJ
040627         2014/01/19          18.11          MJ
040627         2014/01/20          17.81          MJ
040627         2014/01/21          17.43          MJ
040627         2014/01/22          17.40          MJ
040627         2014/01/23          17.36          MJ
040627         2014/01/24          17.28          MJ
040627         2014/01/25          17.33          MJ
040627         2014/01/26          17.28          MJ
040627         2014/01/27          17.50          MJ
040627         2014/01/28          20.64          MJ
040627         2014/01/29          21.90          MJ
040627         2014/01/30          22.07          MJ
