Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1971-12-15
Station:        052802         Du Loup - à 8,0 km en amont du pont-route à Louiseville                                                                                        
Bassin versant: 1430 km²       Régime: Influencé journellement                           
052802         1970/01/20          7.080          R
052802         1970/01/21          6.880          R
052802         1970/01/22          6.740          R
052802         1970/01/23          6.570          R
052802         1970/01/24          6.400          R
052802         1970/01/25          6.230          R
052802         1970/01/26          6.060          R
052802         1970/01/27          5.950          R
052802         1970/01/28          6.000          R
052802         1970/01/29          6.650          R
052802         1970/01/30          6.940          R
052802         1970/01/31          6.770          R
052802         1970/02/01          6.600          R
052802         1970/02/02          8.440          R
052802         1970/02/03          8.350          R
052802         1970/02/04          8.070          R
052802         1970/02/05          7.870          R
052802         1970/02/06          7.670          R
052802         1970/02/07          7.530          R
052802         1970/02/08          7.330          R
052802         1970/02/09          7.140          R
052802         1970/02/10          7.500          R
052802         1970/02/11          9.910          R
052802         1970/02/12          11.40          R
052802         1970/02/13          11.20          R
052802         1970/02/14          11.00          R
052802         1970/02/15          10.80          R
052802         1970/02/16          10.50          R
052802         1970/02/17          10.30          R
052802         1970/02/18          10.10          R
052802         1970/02/19          9.910          R
052802         1970/02/20          9.680          R
052802         1970/02/21          9.340          R
052802         1970/02/22          8.920          R
052802         1970/02/23          8.500          R
052802         1970/02/24          8.070          R
052802         1970/02/25          7.790          R
052802         1970/02/26          7.500          R
052802         1970/02/27          7.280          R
052802         1970/02/28          7.080          R
052802         1970/03/01          6.820          R
052802         1970/03/02          6.680          R
052802         1970/03/03          6.570          R
052802         1970/03/04          6.510          R
052802         1970/03/05          6.400          R
052802         1970/03/06          6.340          R
052802         1970/03/07          6.290          R
052802         1970/03/08          6.260          R
052802         1970/03/09          6.290          R
052802         1970/03/10          6.340          R
052802         1970/03/11          6.650          R
052802         1970/03/12          7.360          R
052802         1970/03/13          7.930          R
052802         1970/03/14          7.930          R
052802         1970/03/15          7.870          R
052802         1970/03/16          7.790          R
052802         1970/03/17          7.700          R
052802         1970/03/18          7.620          R
052802         1970/03/19          7.530          R
052802         1970/03/20          7.390          R
052802         1970/03/21          7.360          R
052802         1970/03/22          7.250          R
052802         1970/03/23          7.190          R
052802         1970/03/24          7.140          R
052802         1970/03/25          7.080          R
052802         1970/03/26          7.080          R
052802         1970/03/27          7.050          R
052802         1970/03/28          7.050          R
052802         1970/03/29          7.050          R
052802         1970/03/30          7.080          R
052802         1970/03/31          7.110          R
052802         1970/04/01          7.140          R
052802         1970/04/02          7.280          R
052802         1970/04/03          7.360          R
052802         1970/04/04          7.530          R
052802         1970/04/05          7.730          R
052802         1970/04/06          7.930          R
052802         1970/04/07          8.010          R
052802         1970/04/08          8.160          R
052802         1970/04/09          8.500          R
052802         1970/04/10          9.340          R
052802         1970/04/11          12.60          MC
052802         1970/04/12          14.10          MC
052802         1970/04/13          18.30          MC
052802         1970/04/14          23.20          MC
052802         1970/04/15          29.40          MC
052802         1970/04/16          36.50          MC
052802         1970/04/17          41.60          MC
052802         1970/04/18          54.40          MC
052802         1970/04/19          65.40          MC
052802         1970/04/20          59.50          MC
052802         1970/04/21          59.50          MC
052802         1970/04/22          62.30          MC
052802         1970/04/23          70.50          MC
052802         1970/04/24          82.40          MC
052802         1970/04/25          166.0          MC
052802         1970/04/26          158.0          MC
052802         1970/04/27          167.0          MC
052802         1970/04/28          176.0          MC
052802         1970/04/29          180.0          MC
052802         1970/04/30          189.0          MC
052802         1970/05/01          199.0          MC
052802         1970/05/02          222.0          MC
052802         1970/05/03          244.0          MC
052802         1970/05/04          247.0          MC
052802         1970/05/05          232.0          MC
052802         1970/05/06          206.0          MC
052802         1970/05/07          183.0          MC
052802         1970/05/08          158.0          MC
052802         1970/05/09          139.0          MC
052802         1970/05/10          127.0          MC
052802         1970/05/11          121.0          MC
052802         1970/05/12          117.0          MC
052802         1970/05/13          113.0          MC
052802         1970/05/14          112.0          MC
052802         1970/05/15          107.0          MC
052802         1970/05/16          101.0          MC
052802         1970/05/17          98.50          MC
052802         1970/05/18          99.10          MC
052802         1970/05/19          94.30          MC
052802         1970/05/20          86.40          MC
052802         1970/05/21          78.40          MC
052802         1970/05/22          71.90          MC
052802         1970/05/23          68.00          MC
052802         1970/05/24          63.10          MC
052802         1970/05/25          58.60          MC
052802         1970/05/26          61.40          MC
052802         1970/05/27          64.00          MC
052802         1970/05/28          62.00          MC
052802         1970/05/29          58.00          MC
052802         1970/05/30          53.50          MC
052802         1970/05/31          49.00          MC
052802         1970/06/01          49.80          MC
052802         1970/06/02          58.00          MC
052802         1970/06/03          58.00          MC
052802         1970/06/04          55.80          MC
052802         1970/06/05          54.70          MC
052802         1970/06/06          55.80          MC
052802         1970/06/07          56.60          MC
052802         1970/06/08          56.10          MC
052802         1970/06/09          52.40          MC
052802         1970/06/10          48.10          MC
052802         1970/06/11          44.20          MC
052802         1970/06/12          39.90          MC
052802         1970/06/13          36.00          MC
052802         1970/06/14          33.70          MC
052802         1970/06/15          29.70          MC
052802         1970/06/16          27.50          MC
052802         1970/06/17          25.40          MC
052802         1970/06/18          24.70          MC
052802         1970/06/19          32.00          MC
052802         1970/06/20          35.70          MC
052802         1970/06/21          31.40          MC
052802         1970/06/22          28.30          MC
052802         1970/06/23          25.50          MC
052802         1970/06/24          22.90          MC
052802         1970/06/25          20.70          MC
052802         1970/06/26          18.60          MC
052802         1970/06/27          17.50          MC
052802         1970/06/28          16.50          MC
052802         1970/06/29          15.90          MC
052802         1970/06/30          16.50          MC
052802         1970/07/01          17.50          MC
052802         1970/07/02          16.30          MC
052802         1970/07/03          13.70          MC
052802         1970/07/04          12.90          MC
052802         1970/07/05          13.60          MC
052802         1970/07/06          13.80          MC
052802         1970/07/07          10.70          MC
052802         1970/07/08          8.500          MC
052802         1970/07/09          9.740          MC
052802         1970/07/10          9.060          MC
052802         1970/07/11          8.810          MC
052802         1970/07/12          8.350          MC
052802         1970/07/13          7.760          MC
052802         1970/07/14          7.050          MC
052802         1970/07/15          6.990          MC
052802         1970/07/16          7.450          MC
052802         1970/07/17          7.840          MC
052802         1970/07/18          6.990          MC
052802         1970/07/19          6.340          MC
052802         1970/07/20          6.120          MC
052802         1970/07/21          7.390          MC
052802         1970/07/22          10.50          MC
052802         1970/07/23          10.40          MC
052802         1970/07/24          10.40          MC
052802         1970/07/25          11.00          MC
052802         1970/07/26          11.90          MC
052802         1970/07/27          12.40          MC
052802         1970/07/28          11.10          MC
052802         1970/07/29          10.30          MC
052802         1970/07/30          9.830          MC
052802         1970/07/31          9.430          MC
052802         1970/08/01          12.30          MC
052802         1970/08/02          13.90          MC
052802         1970/08/03          11.00          MC
052802         1970/08/04          10.30          MC
052802         1970/08/05          9.680          MC
052802         1970/08/06          8.300          MC
052802         1970/08/07          7.250          MC
052802         1970/08/08          6.650          MC
052802         1970/08/09          6.310          MC
052802         1970/08/10          6.140          MC
052802         1970/08/11          5.720          MC
052802         1970/08/12          5.040          MC
052802         1970/08/13          4.960          MC
052802         1970/08/14          5.410          MC
052802         1970/08/15          5.010          MC
052802         1970/08/16          4.640          MC
052802         1970/08/17          4.670          MC
052802         1970/08/18          4.450          MC
052802         1970/08/19          4.160          MC
052802         1970/08/20          4.110          MC
052802         1970/08/21          4.130          MC
052802         1970/08/22          4.020          MC
052802         1970/08/23          3.990          MC
052802         1970/08/24          4.130          MC
052802         1970/08/25          4.190          MC
052802         1970/08/26          4.930          MC
052802         1970/08/27          6.290          MC
052802         1970/08/28          8.750          MC
052802         1970/08/29          8.440          MC
052802         1970/08/30          8.160          MC
052802         1970/08/31          8.470          MC
052802         1970/09/01          8.410          MC
052802         1970/09/02          6.340          MC
052802         1970/09/03          6.200          MC
052802         1970/09/04          13.50          MC
052802         1970/09/05          19.60          MC
052802         1970/09/06          19.70          MC
052802         1970/09/07          15.20          MC
052802         1970/09/08          12.10          MC
052802         1970/09/09          11.20          MC
052802         1970/09/10          11.40          MC
052802         1970/09/11          11.90          MC
052802         1970/09/12          11.20          MC
052802         1970/09/13          10.80          MC
052802         1970/09/14          10.60          MC
052802         1970/09/15          10.60          MC
052802         1970/09/16          10.80          MC
052802         1970/09/17          10.70          MC
052802         1970/09/18          10.50          MC
052802         1970/09/19          10.30          MC
052802         1970/09/20          10.00          MC
052802         1970/09/21          9.910          MC
052802         1970/09/22          10.30          MC
052802         1970/09/23          10.80          MC
052802         1970/09/24          11.00          MC
052802         1970/09/25          11.80          MC
052802         1970/09/26          12.10          MC
052802         1970/09/27          18.60          MC
052802         1970/09/28          15.80          MC
052802         1970/09/29          15.30          MC
052802         1970/09/30          12.50          MC
052802         1970/10/01          11.80          MC
052802         1970/10/02          12.30          MC
052802         1970/10/03          22.00          MC
052802         1970/10/04          28.30          MC
052802         1970/10/05          28.10          MC
052802         1970/10/06          23.20          MC
052802         1970/10/07          17.00          MC
052802         1970/10/08          12.30          MC
052802         1970/10/09          11.70          MC
052802         1970/10/10          11.10          MC
052802         1970/10/11          11.20          MC
052802         1970/10/12          10.80          MC
052802         1970/10/13          10.80          MC
052802         1970/10/14          13.60          MC
052802         1970/10/15          16.10          MC
052802         1970/10/16          16.10          MC
052802         1970/10/17          15.10          MC
052802         1970/10/18          13.60          MC
052802         1970/10/19          12.30          MC
052802         1970/10/20          11.60          MC
052802         1970/10/21          20.20          MC
052802         1970/10/22          24.60          MC
052802         1970/10/23          55.20          MC
052802         1970/10/24          52.70          MC
052802         1970/10/25          42.20          MC
052802         1970/10/26          35.70          MC
052802         1970/10/27          32.30          MC
052802         1970/10/28          29.20          MC
052802         1970/10/29          25.90          MC
052802         1970/10/30          22.80          MC
052802         1970/10/31          16.20          MC
052802         1970/11/01          13.00          MC
052802         1970/11/02          11.90          MC
052802         1970/11/03          11.20          MC
052802         1970/11/04          10.10          MC
052802         1970/11/05          8.980          MC
052802         1970/11/06          8.580          MC
052802         1970/11/07          8.160          MC
052802         1970/11/08          7.870          MC
052802         1970/11/09          7.590          MC
052802         1970/11/10          7.530          MC
052802         1970/11/11          9.000          MC
052802         1970/11/12          12.80          MC
052802         1970/11/13          14.60          MC
052802         1970/11/14          16.00          MC
052802         1970/11/15          16.00          MC
052802         1970/11/16          16.60          MC
052802         1970/11/17          16.80          MC
052802         1970/11/18          14.70          MC
052802         1970/11/19          12.10          MC
052802         1970/11/20          17.50          MC
052802         1970/11/21          91.70          MC
052802         1970/11/22          90.90          MC
052802         1970/11/23          74.80          MC
052802         1970/11/24          58.90          MC
052802         1970/11/25          46.70          MC
052802         1970/11/26          39.90          MC
052802         1970/11/27          36.50          MC
052802         1970/11/28          35.70          MC
052802         1970/11/29          32.00          MC
052802         1970/11/30          31.70          MC
052802         1970/12/01          29.40          MC
052802         1970/12/02          26.10          R
052802         1970/12/03          23.50          R
052802         1970/12/04          20.40          R
052802         1970/12/05          18.40          R
052802         1970/12/06          17.00          R
052802         1970/12/07          15.90          R
052802         1970/12/08          14.70          R
052802         1970/12/09          14.00          R
052802         1970/12/10          13.60          R
052802         1970/12/11          12.90          R
052802         1970/12/12          12.20          R
052802         1970/12/13          11.40          R
052802         1970/12/14          11.10          R
052802         1970/12/15          10.80          R
052802         1970/12/16          10.50          R
052802         1970/12/17          10.20          R
052802         1970/12/18          9.910          R
052802         1970/12/19          9.630          R
052802         1970/12/20          9.340          R
052802         1970/12/21          9.060          R
052802         1970/12/22          8.830          R
052802         1970/12/23          8.640          R
052802         1970/12/24          8.440          R
052802         1970/12/25          8.270          R
052802         1970/12/26          8.210          R
052802         1970/12/27          8.010          R
052802         1970/12/28          7.930          R
052802         1970/12/29          7.840          R
052802         1970/12/30          7.730          R
052802         1970/12/31          7.670          R
052802         1971/01/01          7.560          R
052802         1971/01/02          7.420          R
052802         1971/01/03          7.420          R
052802         1971/01/04          7.930          R
052802         1971/01/05          8.440          R
052802         1971/01/06          8.550          R
052802         1971/01/07          8.410          R
052802         1971/01/08          8.210          R
052802         1971/01/09          7.990          R
052802         1971/01/10          7.840          R
052802         1971/01/11          7.650          R
052802         1971/01/12          7.500          R
052802         1971/01/13          7.280          R
052802         1971/01/14          7.140          R
052802         1971/01/15          7.020          R
052802         1971/01/16          6.850          R
052802         1971/01/17          6.740          R
052802         1971/01/18          6.540          R
052802         1971/01/19          6.480          R
052802         1971/01/20          6.340          R
052802         1971/01/21          6.230          R
052802         1971/01/22          6.140          R
052802         1971/01/23          6.030          R
052802         1971/01/24          5.920          R
052802         1971/01/25          5.890          R
052802         1971/01/26          5.860          R
052802         1971/01/27          5.830          R
052802         1971/01/28          5.750          R
052802         1971/01/29          5.610          R
052802         1971/01/30          5.440          R
052802         1971/01/31          5.320          R
052802         1971/02/01          5.300          R
052802         1971/02/02          5.210          R
052802         1971/02/03          5.150          R
052802         1971/02/04          5.130          R
052802         1971/02/05          5.100          R
052802         1971/02/06          5.040          R
052802         1971/02/07          5.010          R
052802         1971/02/08          4.960          R
052802         1971/02/09          4.900          R
052802         1971/02/10          4.870          R
052802         1971/02/11          4.810          R
052802         1971/02/12          4.790          R
052802         1971/02/13          4.760          R
052802         1971/02/14          4.700          R
052802         1971/02/15          4.640          R
052802         1971/02/16          4.620          R
052802         1971/02/17          4.560          R
052802         1971/02/18          4.500          R
052802         1971/02/19          4.450          R
052802         1971/02/20          4.390          R
052802         1971/02/21          4.330          R
052802         1971/02/22          4.280          R
052802         1971/02/23          4.220          R
052802         1971/02/24          4.190          R
052802         1971/02/25          4.250          R
052802         1971/02/26          4.810          R
052802         1971/02/27          5.950          R
052802         1971/02/28          7.310          R
052802         1971/03/01          6.510          R
052802         1971/03/02          6.090          R
052802         1971/03/03          5.720          R
052802         1971/03/04          5.490          R
052802         1971/03/05          5.300          R
052802         1971/03/06          5.150          R
052802         1971/03/07          5.040          R
052802         1971/03/08          4.900          R
052802         1971/03/09          4.840          R
052802         1971/03/10          4.760          R
052802         1971/03/11          4.730          R
052802         1971/03/12          4.700          R
052802         1971/03/13          4.670          R
052802         1971/03/14          4.560          R
052802         1971/03/15          4.500          R
052802         1971/03/16          16.60          MC
052802         1971/03/17          26.20          MC
052802         1971/03/18          20.20          MC
052802         1971/03/19          12.90          MC
052802         1971/03/20          11.30          MC
052802         1971/03/21          10.80          MC
052802         1971/03/22          10.50          MC
052802         1971/03/23          9.970          MC
052802         1971/03/24          9.540          MC
052802         1971/03/25          9.090          MC
052802         1971/03/26          8.550          MC
052802         1971/03/27          7.650          MC
052802         1971/03/28          7.250          MC
052802         1971/03/29          6.970          MC
052802         1971/03/30          6.910          MC
052802         1971/03/31          6.770          MC
052802         1971/04/01          8.180          MC
052802         1971/04/02          11.20          MC
052802         1971/04/03          16.20          MC
052802         1971/04/04          17.70          MC
052802         1971/04/05          16.30          MC
052802         1971/04/06          14.00          MC
052802         1971/04/07          13.60          MC
052802         1971/04/08          13.10          MC
052802         1971/04/09          13.00          MC
052802         1971/04/10          13.70          MC
052802         1971/04/11          17.60          MC
052802         1971/04/12          22.00          MC
052802         1971/04/13          27.70          MC
052802         1971/04/14          34.80          MC
052802         1971/04/15          33.40          MC
052802         1971/04/16          33.10          MC
052802         1971/04/17          37.10          MC
052802         1971/04/18          50.70          MC
052802         1971/04/19          72.20          MC
052802         1971/04/20          88.10          MC
052802         1971/04/21          94.30          MC
052802         1971/04/22          98.00          MC
052802         1971/04/23          101.0          MC
052802         1971/04/24          107.0          MC
052802         1971/04/25          110.0          MC
052802         1971/04/26          105.0          MC
052802         1971/04/27          108.0          MC
052802         1971/04/28          116.0          MC
052802         1971/04/29          123.0          MC
052802         1971/04/30          121.0          MC
052802         1971/05/01          126.0          MC
052802         1971/05/02          131.0          MC
052802         1971/05/03          135.0          MC
052802         1971/05/04          157.0          MC
052802         1971/05/05          163.0          MC
052802         1971/05/06          162.0          MC
052802         1971/05/07          160.0          MC
052802         1971/05/08          155.0          MC
052802         1971/05/09          159.0          MC
052802         1971/05/10          165.0          MC
052802         1971/05/11          169.0          MC
052802         1971/05/12          170.0          MC
052802         1971/05/13          170.0          MC
052802         1971/05/14          168.0          MC
052802         1971/05/15          156.0          MC
052802         1971/05/16          139.0          MC
052802         1971/05/17          125.0          MC
052802         1971/05/18          121.0          MC
052802         1971/05/19          115.0          MC
052802         1971/05/20          104.0          MC
052802         1971/05/21          99.10          MC
052802         1971/05/22          90.90          MC
052802         1971/05/23          81.30          MC
052802         1971/05/24          71.90          MC
052802         1971/05/25          67.40          MC
052802         1971/05/26          69.40          MC
052802         1971/05/27          73.30          MC
052802         1971/05/28          71.60          MC
052802         1971/05/29          68.50          MC
052802         1971/05/30          63.70          MC
052802         1971/05/31          55.20          MC
052802         1971/06/01          47.90          MC
052802         1971/06/02          42.50          MC
052802         1971/06/03          39.40          MC
052802         1971/06/04          36.20          MC
052802         1971/06/05          32.60          MC
052802         1971/06/06          29.20          MC
052802         1971/06/07          27.30          MC
052802         1971/06/08          30.00          MC
052802         1971/06/09          30.00          MC
052802         1971/06/10          26.50          MC
052802         1971/06/11          23.60          MC
052802         1971/06/12          20.80          MC
052802         1971/06/13          18.50          MC
052802         1971/06/14          17.80          MC
052802         1971/06/15          16.20          MC
052802         1971/06/16          14.80          MC
052802         1971/06/17          14.60          MC
052802         1971/06/18          14.40          MC
052802         1971/06/19          13.50          MC
052802         1971/06/20          12.70          MC
052802         1971/06/21          12.40          MC
052802         1971/06/22          12.10          MC
052802         1971/06/23          11.60          MC
052802         1971/06/24          10.90          MC
052802         1971/06/25          10.80          MC
052802         1971/06/26          10.60          MC
052802         1971/06/27          10.00          MC
052802         1971/06/28          9.370          MC
052802         1971/06/29          8.810          MC
052802         1971/06/30          8.470          MC
052802         1971/07/01          9.340          MC
052802         1971/07/02          11.00          MC
052802         1971/07/03          10.50          MC
052802         1971/07/04          9.770          MC
052802         1971/07/05          9.830          MC
052802         1971/07/06          10.10          MC
052802         1971/07/07          10.40          MC
052802         1971/07/08          10.60          MC
052802         1971/07/09          9.740          MC
052802         1971/07/10          8.980          MC
052802         1971/07/11          8.010          MC
052802         1971/07/12          7.110          MC
052802         1971/07/13          6.370          MC
052802         1971/07/14          8.040          MC
052802         1971/07/15          6.770          MC
052802         1971/07/16          6.630          MC
052802         1971/07/17          6.090          MC
052802         1971/07/18          9.290          MC
052802         1971/07/19          9.060          MC
052802         1971/07/20          7.730          MC
052802         1971/07/21          6.630          MC
052802         1971/07/22          5.300          MC
052802         1971/07/23          4.960          MC
052802         1971/07/24          5.210          MC
052802         1971/07/25          5.890          MC
052802         1971/07/26          5.180          MC
052802         1971/07/27          5.100          MC
052802         1971/07/28          4.840          MC
052802         1971/07/29          4.730          MC
052802         1971/07/30          5.580          MC
052802         1971/07/31          5.690          MC
052802         1971/08/01          4.960          MC
052802         1971/08/02          4.590          MC
052802         1971/08/03          4.360          MC
052802         1971/08/04          4.250          MC
052802         1971/08/05          4.530          MC
052802         1971/08/06          4.250          MC
052802         1971/08/07          4.080          MC
052802         1971/08/08          4.050          MC
052802         1971/08/09          3.940          MC
052802         1971/08/10          
052802         1971/08/11          
052802         1971/08/12          
052802         1971/08/13          
052802         1971/08/14          
052802         1971/08/15          
052802         1971/08/16          
052802         1971/08/17          
052802         1971/08/18          
052802         1971/08/19          
052802         1971/08/20          
052802         1971/08/21          
052802         1971/08/22          
052802         1971/08/23          
052802         1971/08/24          
052802         1971/08/25          
052802         1971/08/26          
052802         1971/08/27          
052802         1971/08/28          
052802         1971/08/29          
052802         1971/08/30          
052802         1971/08/31          
052802         1971/09/01          
052802         1971/09/02          
052802         1971/09/03          
052802         1971/09/04          
052802         1971/09/05          
052802         1971/09/06          
052802         1971/09/07          
052802         1971/09/08          
052802         1971/09/09          
052802         1971/09/10          
052802         1971/09/11          
052802         1971/09/12          
052802         1971/09/13          
052802         1971/09/14          
052802         1971/09/15          
052802         1971/09/16          
052802         1971/09/17          
052802         1971/09/18          
052802         1971/09/19          
052802         1971/09/20          
052802         1971/09/21          
052802         1971/09/22          
052802         1971/09/23          18.00          MC
052802         1971/09/24          
052802         1971/09/25          
052802         1971/09/26          
052802         1971/09/27          
052802         1971/09/28          
052802         1971/09/29          
052802         1971/09/30          
052802         1971/10/01          
052802         1971/10/02          
052802         1971/10/03          
052802         1971/10/04          
052802         1971/10/05          
052802         1971/10/06          
052802         1971/10/07          
052802         1971/10/08          
052802         1971/10/09          
052802         1971/10/10          
052802         1971/10/11          
052802         1971/10/12          
052802         1971/10/13          
052802         1971/10/14          
052802         1971/10/15          
052802         1971/10/16          
052802         1971/10/17          
052802         1971/10/18          
052802         1971/10/19          
052802         1971/10/20          
052802         1971/10/21          
052802         1971/10/22          
052802         1971/10/23          
052802         1971/10/24          
052802         1971/10/25          
052802         1971/10/26          
052802         1971/10/27          
052802         1971/10/28          
052802         1971/10/29          
052802         1971/10/30          
052802         1971/10/31          
052802         1971/11/01          
052802         1971/11/02          
052802         1971/11/03          
052802         1971/11/04          
052802         1971/11/05          8.720          MC
052802         1971/11/06          8.350          MC
052802         1971/11/07          8.830          MC
052802         1971/11/08          9.660          MC
052802         1971/11/09          8.780          MC
052802         1971/11/10          8.330          MC
052802         1971/11/11          8.100          MC
052802         1971/11/12          7.930          MC
052802         1971/11/13          8.130          MC
052802         1971/11/14          9.740          MC
052802         1971/11/15          7.960          MC
052802         1971/11/16          7.840          MC
052802         1971/11/17          7.480          MC
052802         1971/11/18          7.450          MC
052802         1971/11/19          7.960          MC
052802         1971/11/20          9.060          MC
052802         1971/11/21          9.120          MC
052802         1971/11/22          8.890          MC
052802         1971/11/23          9.510          MC
052802         1971/11/24          8.440          MC
052802         1971/11/25          7.700          MC
052802         1971/11/26          8.130          MC
052802         1971/11/27          8.380          MC
052802         1971/11/28          8.300          MC
052802         1971/11/29          8.270          MC
052802         1971/11/30          8.300          MC
052802         1971/12/01          9.880          MC
052802         1971/12/02          9.830          MC
052802         1971/12/03          9.770          MC
052802         1971/12/04          10.00          MC
052802         1971/12/05          9.600          MC
052802         1971/12/06          9.510          MC
052802         1971/12/07          9.460          MC
052802         1971/12/08          9.830          MC
052802         1971/12/09          10.00          MC
052802         1971/12/10          9.940          MC
052802         1971/12/11          13.40          MC
052802         1971/12/12          18.80          MC
052802         1971/12/13          19.50          MC
052802         1971/12/14          17.60          MC
052802         1971/12/15          15.80          MC
