Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1981/04/27          0.962          MC
052232         1981/04/28          0.922          MC
052232         1981/04/29          1.040          MC
052232         1981/04/30          1.070          MC
052232         1981/05/01          0.998          MC
052232         1981/05/02          0.955          MC
052232         1981/05/03          0.905          MC
052232         1981/05/04          0.820          MC
052232         1981/05/05          0.774          MC
052232         1981/05/06          0.856          MC
052232         1981/05/07          0.845          MC
052232         1981/05/08          0.768          MC
052232         1981/05/09          0.712          MC
052232         1981/05/10          0.679          MC
052232         1981/05/11          3.080          MC
052232         1981/05/12          7.110          MC
052232         1981/05/13          6.770          MC
052232         1981/05/14          5.090          MC
052232         1981/05/15          3.730          MC
052232         1981/05/16          2.870          MC
052232         1981/05/17          2.400          MC
052232         1981/05/18          1.990          MC
052232         1981/05/19          1.680          MC
052232         1981/05/20          1.440          MC
052232         1981/05/21          1.170          MC
052232         1981/05/22          1.120          MC
052232         1981/05/23          1.020          MC
052232         1981/05/24          0.920          MC
052232         1981/05/25          0.841          MC
052232         1981/05/26          0.839          J
052232         1981/05/27          0.971          MC
052232         1981/05/28          1.590          MC
052232         1981/05/29          1.830          MC
052232         1981/05/30          1.670          MC
052232         1981/05/31          1.480          MC
052232         1981/06/01          1.250          MC
052232         1981/06/02          1.070          MC
052232         1981/06/03          0.961          MC
052232         1981/06/04          1.200          MC
052232         1981/06/05          1.240          MC
052232         1981/06/06          1.130          MC
052232         1981/06/07          1.050          MC
052232         1981/06/08          0.971          MC
052232         1981/06/09          1.090          MC
052232         1981/06/10          0.992          MC
052232         1981/06/11          0.928          MC
052232         1981/06/12          0.844          MC
052232         1981/06/13          0.719          MC
052232         1981/06/14          0.682          MC
052232         1981/06/15          0.648          MC
052232         1981/06/16          0.920          MC
052232         1981/06/17          1.920          MC
052232         1981/06/18          1.210          MC
052232         1981/06/19          0.992          MC
052232         1981/06/20          0.839          MC
052232         1981/06/21          0.705          MC
052232         1981/06/22          3.570          MC
052232         1981/06/23          5.140          MC
052232         1981/06/24          2.980          MC
052232         1981/06/25          2.210          MC
052232         1981/06/26          5.240          MC
052232         1981/06/27          4.790          MC
052232         1981/06/28          3.280          MC
052232         1981/06/29          2.330          MC
052232         1981/06/30          2.180          MC
052232         1981/07/01          3.900          MC
052232         1981/07/02          2.590          MC
052232         1981/07/03          1.880          MC
052232         1981/07/04          1.470          MC
052232         1981/07/05          1.290          MC
052232         1981/07/06          1.120          MC
052232         1981/07/07          0.942          MC
052232         1981/07/08          0.801          MC
052232         1981/07/09          0.686          MC
052232         1981/07/10          0.662          MC
052232         1981/07/11          0.575          MC
052232         1981/07/12          0.511          MC
052232         1981/07/13          0.478          MC
052232         1981/07/14          0.446          MC
052232         1981/07/15          0.405          MC
052232         1981/07/16          0.343          MC
052232         1981/07/17          0.287          MC
052232         1981/07/18          0.289          MC
052232         1981/07/19          0.273          MC
052232         1981/07/20          0.249          MC
052232         1981/07/21          0.335          MC
052232         1981/07/22          0.287          MC
052232         1981/07/23          0.266          MC
052232         1981/07/24          0.225          MC
052232         1981/07/25          0.202          MC
052232         1981/07/26          0.200          MC
052232         1981/07/27          0.232          MC
052232         1981/07/28          0.180          MC
052232         1981/07/29          0.204          MC
052232         1981/07/30          0.210          MC
052232         1981/07/31          0.181          MC
052232         1981/08/01          0.166          MC
052232         1981/08/02          0.159          MC
052232         1981/08/03          0.211          MC
052232         1981/08/04          0.348          MC
052232         1981/08/05          0.450          MC
052232         1981/08/06          0.523          MC
052232         1981/08/07          0.505          MC
052232         1981/08/08          0.495          MC
052232         1981/08/09          0.452          MC
052232         1981/08/10          0.421          MC
052232         1981/08/11          0.627          MC
052232         1981/08/12          0.690          MC
052232         1981/08/13          0.582          MC
052232         1981/08/14          0.514          MC
052232         1981/08/15          0.496          MC
052232         1981/08/16          0.559          MC
052232         1981/08/17          1.000          MC
052232         1981/08/18          0.878          MC
052232         1981/08/19          0.765          MC
052232         1981/08/20          0.678          MC
052232         1981/08/21          0.592          MC
052232         1981/08/22          0.540          MC
052232         1981/08/23          0.487          MC
052232         1981/08/24          0.434          MC
052232         1981/08/25          0.389          MC
052232         1981/08/26          0.353          MC
052232         1981/08/27          0.325          MC
052232         1981/08/28          0.305          MC
052232         1981/08/29          0.256          MC
052232         1981/08/30          0.295          MC
052232         1981/08/31          0.307          MC
052232         1981/09/01          0.427          MC
052232         1981/09/02          0.534          MC
052232         1981/09/03          0.777          MC
052232         1981/09/04          0.709          MC
052232         1981/09/05          0.639          MC
052232         1981/09/06          0.571          MC
052232         1981/09/07          0.514          MC
052232         1981/09/08          0.961          MC
052232         1981/09/09          1.580          MC
052232         1981/09/10          1.510          MC
052232         1981/09/11          1.530          MC
052232         1981/09/12          1.270          MC
052232         1981/09/13          1.040          MC
052232         1981/09/14          0.907          MC
052232         1981/09/15          0.840          MC
052232         1981/09/16          0.779          MC
052232         1981/09/17          0.707          MC
052232         1981/09/18          0.661          MC
052232         1981/09/19          0.605          MC
052232         1981/09/20          0.523          MC
052232         1981/09/21          0.452          J
052232         1981/09/22          0.391          MC
052232         1981/09/23          0.471          MC
052232         1981/09/24          0.629          MC
052232         1981/09/25          0.536          MC
052232         1981/09/26          0.523          MC
052232         1981/09/27          1.030          MC
052232         1981/09/28          1.100          MC
052232         1981/09/29          0.841          MC
052232         1981/09/30          0.706          MC
052232         1981/10/01          0.629          MC
052232         1981/10/02          0.633          MC
052232         1981/10/03          0.585          MC
052232         1981/10/04          0.539          MC
052232         1981/10/05          0.520          MC
052232         1981/10/06          0.497          MC
052232         1981/10/07          0.608          MC
052232         1981/10/08          0.583          MC
052232         1981/10/09          0.534          MC
052232         1981/10/10          0.498          MC
052232         1981/10/11          0.483          MC
052232         1981/10/12          0.457          MC
052232         1981/10/13          0.430          MC
052232         1981/10/14          0.417          MC
052232         1981/10/15          0.400          MC
052232         1981/10/16          0.398          MC
052232         1981/10/17          0.393          MC
052232         1981/10/18          0.454          MC
052232         1981/10/19          0.700          MC
052232         1981/10/20          0.610          MC
052232         1981/10/21          0.594          MC
052232         1981/10/22          0.629          MC
052232         1981/10/23          0.968          MC
052232         1981/10/24          1.050          MC
052232         1981/10/25          0.997          MC
052232         1981/10/26          1.030          MC
052232         1981/10/27          1.420          MC
052232         1981/10/28          2.470          MC
052232         1981/10/29          2.040          MC
052232         1981/10/30          1.760          MC
052232         1981/10/31          1.550          MC
052232         1981/11/01          1.390          MC
052232         1981/11/02          1.260          MC
052232         1981/11/03          1.130          MC
052232         1981/11/04          1.040          MC
052232         1981/11/05          0.967          MC
052232         1981/11/06          1.140          MC
052232         1981/11/07          1.710          MC
052232         1981/11/08          1.600          MC
052232         1981/11/09          1.470          MC
052232         1981/11/10          1.340          MC
052232         1981/11/11          
052232         1981/11/12          
052232         1981/11/13          
052232         1981/11/14          
052232         1981/11/15          
052232         1981/11/16          
052232         1981/11/17          
052232         1981/11/18          
052232         1981/11/19          
052232         1981/11/20          
052232         1981/11/21          
052232         1981/11/22          
052232         1981/11/23          
052232         1981/11/24          
052232         1981/11/25          
052232         1981/11/26          
052232         1981/11/27          
052232         1981/11/28          
052232         1981/11/29          
052232         1981/11/30          
052232         1981/12/01          
052232         1981/12/02          
052232         1981/12/03          
052232         1981/12/04          
052232         1981/12/05          
052232         1981/12/06          
052232         1981/12/07          
052232         1981/12/08          
052232         1981/12/09          
052232         1981/12/10          
052232         1981/12/11          
052232         1981/12/12          
052232         1981/12/13          
052232         1981/12/14          
052232         1981/12/15          
052232         1981/12/16          
052232         1981/12/17          
052232         1981/12/18          
052232         1981/12/19          
052232         1981/12/20          
052232         1981/12/21          
052232         1981/12/22          
052232         1981/12/23          
052232         1981/12/24          
052232         1981/12/25          
052232         1981/12/26          
052232         1981/12/27          
052232         1981/12/28          
052232         1981/12/29          
052232         1981/12/30          
052232         1981/12/31          
052232         1982/01/01          
052232         1982/01/02          
052232         1982/01/03          
052232         1982/01/04          
052232         1982/01/05          
052232         1982/01/06          
052232         1982/01/07          
052232         1982/01/08          
052232         1982/01/09          
052232         1982/01/10          
052232         1982/01/11          
052232         1982/01/12          
052232         1982/01/13          
052232         1982/01/14          
052232         1982/01/15          
052232         1982/01/16          
052232         1982/01/17          
052232         1982/01/18          
052232         1982/01/19          
052232         1982/01/20          
052232         1982/01/21          
052232         1982/01/22          
052232         1982/01/23          
052232         1982/01/24          
052232         1982/01/25          
052232         1982/01/26          
052232         1982/01/27          
052232         1982/01/28          
052232         1982/01/29          
052232         1982/01/30          
052232         1982/01/31          
052232         1982/02/01          
052232         1982/02/02          
052232         1982/02/03          
052232         1982/02/04          
052232         1982/02/05          
052232         1982/02/06          
052232         1982/02/07          
052232         1982/02/08          
052232         1982/02/09          
052232         1982/02/10          
052232         1982/02/11          
052232         1982/02/12          
052232         1982/02/13          
052232         1982/02/14          
052232         1982/02/15          
052232         1982/02/16          
052232         1982/02/17          
052232         1982/02/18          
052232         1982/02/19          
052232         1982/02/20          
052232         1982/02/21          
052232         1982/02/22          
052232         1982/02/23          
052232         1982/02/24          
052232         1982/02/25          
052232         1982/02/26          
052232         1982/02/27          
052232         1982/02/28          
052232         1982/03/01          
052232         1982/03/02          
052232         1982/03/03          
052232         1982/03/04          
052232         1982/03/05          
052232         1982/03/06          
052232         1982/03/07          
052232         1982/03/08          
052232         1982/03/09          
052232         1982/03/10          
052232         1982/03/11          
052232         1982/03/12          
052232         1982/03/13          
052232         1982/03/14          0.673          MC
052232         1982/03/15          0.687          MC
052232         1982/03/16          0.593          MC
052232         1982/03/17          0.552          MC
052232         1982/03/18          0.549          MC
052232         1982/03/19          0.570          MC
052232         1982/03/20          0.613          MC
052232         1982/03/21          0.636          MC
052232         1982/03/22          0.640          MC
052232         1982/03/23          0.644          MC
052232         1982/03/24          0.627          MC
052232         1982/03/25          0.671          MC
052232         1982/03/26          0.922          MC
052232         1982/03/27          1.590          MC
052232         1982/03/28          1.970          MC
052232         1982/03/29          1.430          MC
052232         1982/03/30          1.400          MC
052232         1982/03/31          1.550          MC
052232         1982/04/01          2.430          MC
052232         1982/04/02          2.690          MC
052232         1982/04/03          2.440          MC
052232         1982/04/04          2.590          MC
052232         1982/04/05          2.480          MC
052232         1982/04/06          2.180          MC
052232         1982/04/07          1.840          MC
052232         1982/04/08          1.570          MC
052232         1982/04/09          1.350          MC
052232         1982/04/10          1.220          MC
052232         1982/04/11          1.190          MC
052232         1982/04/12          1.210          MC
052232         1982/04/13          1.600          MC
052232         1982/04/14          3.200          MC
052232         1982/04/15          3.760          MC
052232         1982/04/16          4.860          MC
052232         1982/04/17          8.110          MC
052232         1982/04/18          14.30          MC
052232         1982/04/19          10.80          MC
052232         1982/04/20          8.630          MC
052232         1982/04/21          9.070          MC
052232         1982/04/22          7.210          MC
052232         1982/04/23          5.810          MC
052232         1982/04/24          5.900          MC
052232         1982/04/25          6.700          MC
052232         1982/04/26          7.970          MC
052232         1982/04/27          8.420          MC
052232         1982/04/28          6.870          MC
052232         1982/04/29          5.030          MC
052232         1982/04/30          3.860          MC
052232         1982/05/01          3.130          MC
052232         1982/05/02          2.550          MC
052232         1982/05/03          2.220          MC
052232         1982/05/04          1.910          MC
052232         1982/05/05          1.660          MC
052232         1982/05/06          1.490          MC
052232         1982/05/07          1.340          MC
052232         1982/05/08          1.210          MC
052232         1982/05/09          1.140          MC
052232         1982/05/10          1.030          MC
052232         1982/05/11          0.939          MC
052232         1982/05/12          0.880          MC
052232         1982/05/13          0.853          MC
052232         1982/05/14          0.777          MC
052232         1982/05/15          0.690          MC
052232         1982/05/16          0.625          MC
052232         1982/05/17          0.592          MC
052232         1982/05/18          0.564          MC
052232         1982/05/19          0.556          MC
052232         1982/05/20          0.592          MC
052232         1982/05/21          0.530          MC
052232         1982/05/22          0.472          MC
052232         1982/05/23          0.435          MC
052232         1982/05/24          0.422          MC
052232         1982/05/25          0.409          MC
052232         1982/05/26          0.383          MC
052232         1982/05/27          0.355          MC
052232         1982/05/28          0.327          MC
052232         1982/05/29          0.298          MC
052232         1982/05/30          0.262          MC
052232         1982/05/31          0.355          MC
052232         1982/06/01          0.403          MC
052232         1982/06/02          0.433          MC
052232         1982/06/03          0.360          MC
052232         1982/06/04          0.321          MC
052232         1982/06/05          0.297          MC
052232         1982/06/06          0.264          MC
052232         1982/06/07          0.241          MC
052232         1982/06/08          0.211          J
052232         1982/06/09          0.207          MC
052232         1982/06/10          0.207          MC
052232         1982/06/11          0.179          MC
052232         1982/06/12          0.152          MC
052232         1982/06/13          0.139          MC
052232         1982/06/14          0.141          MC
052232         1982/06/15          0.144          MC
052232         1982/06/16          0.431          MC
052232         1982/06/17          0.333          MC
052232         1982/06/18          0.272          MC
052232         1982/06/19          0.350          MC
052232         1982/06/20          0.743          MC
052232         1982/06/21          0.641          MC
052232         1982/06/22          0.603          MC
052232         1982/06/23          0.632          MC
052232         1982/06/24          0.710          MC
052232         1982/06/25          0.792          MC
052232         1982/06/26          0.767          MC
052232         1982/06/27          0.578          MC
052232         1982/06/28          0.501          MC
052232         1982/06/29          0.449          MC
052232         1982/06/30          0.536          MC
052232         1982/07/01          0.439          MC
052232         1982/07/02          0.382          MC
052232         1982/07/03          0.404          MC
052232         1982/07/04          0.333          MC
052232         1982/07/05          0.300          MC
052232         1982/07/06          0.256          MC
052232         1982/07/07          0.248          MC
052232         1982/07/08          0.351          MC
052232         1982/07/09          0.278          MC
052232         1982/07/10          0.234          MC
052232         1982/07/11          0.214          MC
052232         1982/07/12          0.206          MC
052232         1982/07/13          0.207          MC
052232         1982/07/14          0.181          MC
052232         1982/07/15          0.173          MC
052232         1982/07/16          0.180          MC
052232         1982/07/17          0.124          MC
052232         1982/07/18          0.092          MC
052232         1982/07/19          0.120          MC
052232         1982/07/20          0.107          MC
052232         1982/07/21          0.096          MC
052232         1982/07/22          0.103          MC
052232         1982/07/23          0.096          MC
052232         1982/07/24          0.068          MC
052232         1982/07/25          0.043          MC
052232         1982/07/26          0.045          MC
052232         1982/07/27          0.039          MC
052232         1982/07/28          0.039          MC
052232         1982/07/29          0.047          MC
052232         1982/07/30          0.037          MC
052232         1982/07/31          0.035          MC
052232         1982/08/01          0.029          MC
052232         1982/08/02          0.024          MC
052232         1982/08/03          0.022          MC
052232         1982/08/04          0.022          MC
052232         1982/08/05          0.028          MC
052232         1982/08/06          0.025          MC
052232         1982/08/07          0.023          MC
052232         1982/08/08          0.024          MC
052232         1982/08/09          0.049          MC
052232         1982/08/10          0.040          MC
052232         1982/08/11          0.032          MC
052232         1982/08/12          0.026          MC
052232         1982/08/13          0.024          MC
052232         1982/08/14          0.024          MC
052232         1982/08/15          0.023          MC
052232         1982/08/16          0.020          MC
052232         1982/08/17          0.019          MC
052232         1982/08/18          
052232         1982/08/19          
052232         1982/08/20          
052232         1982/08/21          
052232         1982/08/22          
052232         1982/08/23          
052232         1982/08/24          
052232         1982/08/25          
052232         1982/08/26          
052232         1982/08/27          
052232         1982/08/28          
052232         1982/08/29          0.091          J
052232         1982/08/30          0.068          MC
052232         1982/08/31          0.070          MC
052232         1982/09/01          0.061          MC
052232         1982/09/02          0.465          MC
052232         1982/09/03          0.411          MC
052232         1982/09/04          0.485          MC
052232         1982/09/05          0.380          MC
052232         1982/09/06          0.404          MC
052232         1982/09/07          0.492          MC
052232         1982/09/08          0.416          MC
052232         1982/09/09          0.360          MC
052232         1982/09/10          0.313          MC
052232         1982/09/11          0.265          MC
052232         1982/09/12          0.259          MC
052232         1982/09/13          0.264          MC
052232         1982/09/14          0.300          MC
052232         1982/09/15          0.277          MC
052232         1982/09/16          0.329          MC
052232         1982/09/17          0.322          MC
052232         1982/09/18          0.280          MC
052232         1982/09/19          0.277          MC
052232         1982/09/20          0.280          MC
052232         1982/09/21          0.223          MC
052232         1982/09/22          0.215          MC
052232         1982/09/23          0.199          MC
052232         1982/09/24          0.244          MC
052232         1982/09/25          0.243          MC
052232         1982/09/26          0.228          MC
052232         1982/09/27          0.237          MC
052232         1982/09/28          0.303          MC
052232         1982/09/29          0.286          MC
052232         1982/09/30          0.254          MC
052232         1982/10/01          0.236          MC
052232         1982/10/02          0.367          MC
052232         1982/10/03          0.279          MC
052232         1982/10/04          0.235          MC
052232         1982/10/05          0.221          MC
052232         1982/10/06          0.206          MC
052232         1982/10/07          0.195          MC
052232         1982/10/08          0.233          MC
052232         1982/10/09          0.257          MC
052232         1982/10/10          0.229          MC
052232         1982/10/11          0.202          MC
052232         1982/10/12          0.195          MC
052232         1982/10/13          0.193          MC
052232         1982/10/14          0.198          MC
052232         1982/10/15          0.227          MC
052232         1982/10/16          0.248          MC
052232         1982/10/17          0.274          MC
052232         1982/10/18          0.266          MC
052232         1982/10/19          0.210          MC
052232         1982/10/20          0.202          MC
052232         1982/10/21          0.207          MC
052232         1982/10/22          0.183          MC
052232         1982/10/23          0.180          MC
052232         1982/10/24          0.193          MC
052232         1982/10/25          0.203          MC
052232         1982/10/26          0.165          J
052232         1982/10/27          0.164          MC
052232         1982/10/28          0.154          MC
052232         1982/10/29          0.154          MC
052232         1982/10/30          0.161          MC
052232         1982/10/31          0.152          MC
052232         1982/11/01          0.147          MC
052232         1982/11/02          0.149          MC
052232         1982/11/03          0.170          MC
052232         1982/11/04          0.400          MC
052232         1982/11/05          1.320          MC
052232         1982/11/06          0.925          MC
052232         1982/11/07          0.814          MC
052232         1982/11/08          0.725          MC
052232         1982/11/09          0.632          MC
052232         1982/11/10          0.550          MC
052232         1982/11/11          0.505          MC
052232         1982/11/12          0.515          MC
052232         1982/11/13          0.691          MC
052232         1982/11/14          0.610          MC
052232         1982/11/15          0.576          MC
052232         1982/11/16          0.527          MC
052232         1982/11/17          0.500          MC
052232         1982/11/18          0.473          MC
052232         1982/11/19          0.451          MC
052232         1982/11/20          0.426          MC
052232         1982/11/21          0.433          MC
052232         1982/11/22          0.511          MC
052232         1982/11/23          0.494          MC
052232         1982/11/24          0.710          MC
052232         1982/11/25          0.683          MC
052232         1982/11/26          0.641          MC
052232         1982/11/27          0.584          MC
052232         1982/11/28          0.509          MC
052232         1982/11/29          
052232         1982/11/30          
052232         1982/12/01          
052232         1982/12/02          
052232         1982/12/03          
052232         1982/12/04          
052232         1982/12/05          
052232         1982/12/06          
052232         1982/12/07          
052232         1982/12/08          
052232         1982/12/09          
052232         1982/12/10          
052232         1982/12/11          
052232         1982/12/12          
052232         1982/12/13          
052232         1982/12/14          
052232         1982/12/15          
052232         1982/12/16          
052232         1982/12/17          
052232         1982/12/18          
052232         1982/12/19          
052232         1982/12/20          
052232         1982/12/21          
052232         1982/12/22          
052232         1982/12/23          
052232         1982/12/24          
052232         1982/12/25          
052232         1982/12/26          
052232         1982/12/27          
052232         1982/12/28          
052232         1982/12/29          
052232         1982/12/30          
052232         1982/12/31          
052232         1983/01/01          
052232         1983/01/02          
052232         1983/01/03          
052232         1983/01/04          
052232         1983/01/05          
052232         1983/01/06          
052232         1983/01/07          
052232         1983/01/08          
052232         1983/01/09          
052232         1983/01/10          
052232         1983/01/11          
052232         1983/01/12          
052232         1983/01/13          
052232         1983/01/14          
052232         1983/01/15          
052232         1983/01/16          
052232         1983/01/17          
052232         1983/01/18          
052232         1983/01/19          
052232         1983/01/20          
052232         1983/01/21          
052232         1983/01/22          
052232         1983/01/23          
052232         1983/01/24          
052232         1983/01/25          
052232         1983/01/26          
052232         1983/01/27          
052232         1983/01/28          
052232         1983/01/29          
052232         1983/01/30          
052232         1983/01/31          
052232         1983/02/01          
052232         1983/02/02          
052232         1983/02/03          
052232         1983/02/04          
052232         1983/02/05          
052232         1983/02/06          
052232         1983/02/07          
052232         1983/02/08          
052232         1983/02/09          
052232         1983/02/10          
052232         1983/02/11          
052232         1983/02/12          
052232         1983/02/13          
052232         1983/02/14          
052232         1983/02/15          
052232         1983/02/16          
052232         1983/02/17          
052232         1983/02/18          
052232         1983/02/19          
052232         1983/02/20          
052232         1983/02/21          
052232         1983/02/22          
052232         1983/02/23          
052232         1983/02/24          
052232         1983/02/25          
052232         1983/02/26          
052232         1983/02/27          
052232         1983/02/28          
052232         1983/03/01          
052232         1983/03/02          
052232         1983/03/03          
052232         1983/03/04          
052232         1983/03/05          
052232         1983/03/06          
052232         1983/03/07          
052232         1983/03/08          
052232         1983/03/09          
052232         1983/03/10          
052232         1983/03/11          
052232         1983/03/12          
052232         1983/03/13          
052232         1983/03/14          
052232         1983/03/15          
052232         1983/03/16          
052232         1983/03/17          
052232         1983/03/18          
052232         1983/03/19          9.230          MC
052232         1983/03/20          14.90          MC
052232         1983/03/21          9.510          MC
052232         1983/03/22          6.020          MC
052232         1983/03/23          4.010          MC
052232         1983/03/24          2.960          MC
052232         1983/03/25          2.230          MC
052232         1983/03/26          1.770          MC
052232         1983/03/27          1.390          MC
052232         1983/03/28          1.280          MC
052232         1983/03/29          1.130          MC
052232         1983/03/30          1.010          MC
052232         1983/03/31          0.897          MC
052232         1983/04/01          0.826          MC
052232         1983/04/02          0.821          MC
052232         1983/04/03          0.778          MC
052232         1983/04/04          0.892          MC
052232         1983/04/05          0.928          MC
052232         1983/04/06          1.130          MC
052232         1983/04/07          1.320          MC
052232         1983/04/08          2.400          MC
052232         1983/04/09          3.510          MC
052232         1983/04/10          4.460          MC
052232         1983/04/11          5.630          MC
052232         1983/04/12          5.110          MC
052232         1983/04/13          5.110          MC
052232         1983/04/14          5.450          MC
052232         1983/04/15          10.90          MC
052232         1983/04/16          18.60          MC
052232         1983/04/17          16.00          MC
052232         1983/04/18          11.10          MC
052232         1983/04/19          6.720          MC
052232         1983/04/20          5.060          MC
052232         1983/04/21          4.850          MC
052232         1983/04/22          4.170          MC
052232         1983/04/23          3.650          MC
052232         1983/04/24          3.480          MC
052232         1983/04/25          4.910          MC
052232         1983/04/26          5.330          MC
052232         1983/04/27          5.120          MC
052232         1983/04/28          4.810          MC
052232         1983/04/29          4.510          MC
052232         1983/04/30          4.220          MC
052232         1983/05/01          10.30          MC
052232         1983/05/02          10.90          MC
052232         1983/05/03          14.70          MC
052232         1983/05/04          12.40          MC
052232         1983/05/05          8.440          MC
052232         1983/05/06          5.870          MC
052232         1983/05/07          4.450          MC
052232         1983/05/08          5.210          MC
052232         1983/05/09          7.330          MC
052232         1983/05/10          6.550          MC
052232         1983/05/11          5.210          MC
052232         1983/05/12          4.040          MC
052232         1983/05/13          3.260          MC
052232         1983/05/14          2.650          MC
052232         1983/05/15          2.920          MC
052232         1983/05/16          2.720          MC
052232         1983/05/17          2.280          MC
052232         1983/05/18          1.940          MC
052232         1983/05/19          1.670          MC
052232         1983/05/20          1.700          MC
052232         1983/05/21          1.740          MC
052232         1983/05/22          1.620          MC
052232         1983/05/23          3.110          MC
052232         1983/05/24          4.340          MC
052232         1983/05/25          3.360          MC
052232         1983/05/26          2.950          J
052232         1983/05/27          2.500          MC
052232         1983/05/28          2.090          MC
052232         1983/05/29          1.750          MC
052232         1983/05/30          2.400          MC
052232         1983/05/31          2.990          MC
052232         1983/06/01          2.570          MC
052232         1983/06/02          2.110          MC
052232         1983/06/03          1.820          MC
052232         1983/06/04          1.580          MC
052232         1983/06/05          1.390          MC
052232         1983/06/06          1.340          MC
052232         1983/06/07          1.390          MC
052232         1983/06/08          1.300          MC
052232         1983/06/09          1.120          MC
052232         1983/06/10          0.969          MC
052232         1983/06/11          0.863          MC
052232         1983/06/12          0.765          MC
052232         1983/06/13          0.678          MC
052232         1983/06/14          0.729          MC
052232         1983/06/15          0.622          MC
052232         1983/06/16          0.527          MC
052232         1983/06/17          0.464          MC
052232         1983/06/18          0.505          MC
052232         1983/06/19          0.435          MC
052232         1983/06/20          0.395          MC
052232         1983/06/21          0.269          MC
052232         1983/06/22          0.294          MC
052232         1983/06/23          0.264          MC
052232         1983/06/24          0.243          MC
052232         1983/06/25          0.208          MC
052232         1983/06/26          0.207          MC
052232         1983/06/27          0.220          MC
052232         1983/06/28          0.205          MC
052232         1983/06/29          0.184          MC
052232         1983/06/30          0.160          MC
052232         1983/07/01          0.155          MC
052232         1983/07/02          0.148          MC
052232         1983/07/03          0.137          MC
052232         1983/07/04          0.122          MC
052232         1983/07/05          0.146          MC
052232         1983/07/06          0.161          MC
052232         1983/07/07          0.151          MC
052232         1983/07/08          0.131          MC
052232         1983/07/09          0.124          MC
052232         1983/07/10          0.144          MC
052232         1983/07/11          0.126          MC
052232         1983/07/12          0.124          MC
052232         1983/07/13          0.117          MC
052232         1983/07/14          0.109          MC
052232         1983/07/15          0.109          MC
052232         1983/07/16          0.109          MC
052232         1983/07/17          0.096          MC
052232         1983/07/18          0.089          MC
052232         1983/07/19          0.080          MC
052232         1983/07/20          0.082          MC
052232         1983/07/21          0.094          MC
052232         1983/07/22          0.093          MC
052232         1983/07/23          0.082          MC
052232         1983/07/24          0.073          MC
052232         1983/07/25          0.069          MC
052232         1983/07/26          0.068          MC
052232         1983/07/27          0.074          MC
052232         1983/07/28          
052232         1983/07/29          
052232         1983/07/30          
052232         1983/07/31          
052232         1983/08/01          
052232         1983/08/02          
052232         1983/08/03          
052232         1983/08/04          
052232         1983/08/05          
052232         1983/08/06          
052232         1983/08/07          
052232         1983/08/08          
052232         1983/08/09          
052232         1983/08/10          
052232         1983/08/11          
052232         1983/08/12          
052232         1983/08/13          
052232         1983/08/14          0.040          J
052232         1983/08/15          0.039          MC
052232         1983/08/16          0.038          MC
052232         1983/08/17          0.038          MC
052232         1983/08/18          0.039          MC
052232         1983/08/19          0.041          MC
052232         1983/08/20          0.039          MC
052232         1983/08/21          0.034          MC
052232         1983/08/22          0.029          MC
052232         1983/08/23          0.032          MC
052232         1983/08/24          0.031          MC
052232         1983/08/25          0.028          MC
052232         1983/08/26          0.025          MC
052232         1983/08/27          0.025          MC
052232         1983/08/28          0.025          MC
052232         1983/08/29          0.023          MC
052232         1983/08/30          0.030          MC
052232         1983/08/31          0.037          MC
052232         1983/09/01          0.030          MC
052232         1983/09/02          0.029          MC
052232         1983/09/03          0.030          MC
052232         1983/09/04          0.028          MC
052232         1983/09/05          0.026          MC
052232         1983/09/06          0.026          MC
052232         1983/09/07          0.027          MC
052232         1983/09/08          0.024          MC
052232         1983/09/09          0.024          MC
052232         1983/09/10          0.025          MC
052232         1983/09/11          0.033          MC
052232         1983/09/12          0.025          MC
052232         1983/09/13          0.021          MC
052232         1983/09/14          0.025          MC
052232         1983/09/15          0.025          MC
052232         1983/09/16          0.025          MC
052232         1983/09/17          0.044          MC
052232         1983/09/18          0.048          MC
052232         1983/09/19          0.039          MC
052232         1983/09/20          0.037          MC
052232         1983/09/21          0.040          MC
052232         1983/09/22          0.071          MC
052232         1983/09/23          0.079          MC
052232         1983/09/24          0.054          MC
052232         1983/09/25          0.045          MC
052232         1983/09/26          0.054          MC
052232         1983/09/27          0.100          MC
052232         1983/09/28          0.050          MC
052232         1983/09/29          0.041          MC
052232         1983/09/30          0.038          MC
052232         1983/10/01          0.039          MC
052232         1983/10/02          0.040          MC
052232         1983/10/03          0.046          MC
052232         1983/10/04          0.055          MC
052232         1983/10/05          0.100          MC
052232         1983/10/06          0.231          MC
052232         1983/10/07          0.176          MC
052232         1983/10/08          0.164          MC
052232         1983/10/09          0.232          MC
052232         1983/10/10          
052232         1983/10/11          
052232         1983/10/12          
052232         1983/10/13          
052232         1983/10/14          
052232         1983/10/15          
052232         1983/10/16          
052232         1983/10/17          
052232         1983/10/18          
052232         1983/10/19          
052232         1983/10/20          
052232         1983/10/21          
052232         1983/10/22          
052232         1983/10/23          
052232         1983/10/24          
052232         1983/10/25          
052232         1983/10/26          
052232         1983/10/27          0.119          J
052232         1983/10/28          0.114          MC
