Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1995-10-25
Station:        024010         Bullard - à 1,1 km en amont du pont-route 267 à Saint-Jean-de-Brébeuf                                                                          
Bassin versant: 25.7 km²       Régime: Naturel                                           
Coordonnées:    (NAD83) 46° 10' 32" // -71° 27' 26"

Date de création du fichier: 2012-06-29 05:50
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
024010         1987/08/27          0.037          MC
024010         1987/08/28          0.036          MC
024010         1987/08/29          0.044          MC
024010         1987/08/30          0.048          MC
024010         1987/08/31          0.032          MC
024010         1987/09/01          0.095          MC
024010         1987/09/02          0.051          MC
024010         1987/09/03          0.042          MC
024010         1987/09/04          0.028          MC
024010         1987/09/05          0.025          MC
024010         1987/09/06          0.032          MC
024010         1987/09/07          0.032          MC
024010         1987/09/08          0.039          MC
024010         1987/09/09          0.179          MC
024010         1987/09/10          0.111          MC
024010         1987/09/11          0.064          MC
024010         1987/09/12          0.051          MC
024010         1987/09/13          0.700          MC
024010         1987/09/14          1.560          MC
024010         1987/09/15          0.179          MC
024010         1987/09/16          0.095          MC
024010         1987/09/17          0.308          MC
024010         1987/09/18          0.109          MC
024010         1987/09/19          0.082          MC
024010         1987/09/20          0.073          MC
024010         1987/09/21          0.093          MC
024010         1987/09/22          0.095          MC
024010         1987/09/23          0.083          MC
024010         1987/09/24          0.168          MC
024010         1987/09/25          0.106          MC
024010         1987/09/26          0.136          MC
024010         1987/09/27          0.149          MC
024010         1987/09/28          0.098          MC
024010         1987/09/29          0.086          MC
024010         1987/09/30          0.105          MC
024010         1987/10/01          0.492          MC
024010         1987/10/02          0.235          MC
024010         1987/10/03          0.160          MC
024010         1987/10/04          3.170          MC
024010         1987/10/05          2.820          MC
024010         1987/10/06          0.692          J
024010         1987/10/07          0.385          MC
024010         1987/10/08          0.280          MC
024010         1987/10/09          0.268          MC
024010         1987/10/10          0.208          MC
024010         1987/10/11          0.157          MC
024010         1987/10/12          0.137          MC
024010         1987/10/13          0.126          MC
024010         1987/10/14          0.115          MC
024010         1987/10/15          0.109          MC
024010         1987/10/16          0.102          MC
024010         1987/10/17          0.096          MC
024010         1987/10/18          0.101          MC
024010         1987/10/19          0.102          MC
024010         1987/10/20          0.094          MC
024010         1987/10/21          0.358          MC
024010         1987/10/22          0.211          MC
024010         1987/10/23          0.185          MC
024010         1987/10/24          0.497          MC
024010         1987/10/25          2.480          MC
024010         1987/10/26          0.761          MC
024010         1987/10/27          0.456          MC
024010         1987/10/28          3.830          MC
024010         1987/10/29          1.750          MC
024010         1987/10/30          0.929          MC
024010         1987/10/31          1.220          MC
024010         1987/11/01          0.681          MC
024010         1987/11/02          0.491          MC
024010         1987/11/03          0.481          MC
024010         1987/11/04          0.610          MC
024010         1987/11/05          0.749          MC
024010         1987/11/06          0.492          MC
024010         1987/11/07          0.312          MC
024010         1987/11/08          0.301          MC
024010         1987/11/09          0.413          MC
024010         1987/11/10          0.282          MC
024010         1987/11/11          0.191          MC
024010         1987/11/12          0.182          MC
024010         1987/11/13          0.235          MC
024010         1987/11/14          0.456          MC
024010         1987/11/15          0.353          MC
024010         1987/11/16          0.230          MC
024010         1987/11/17          0.297          MC
024010         1987/11/18          2.960          MC
024010         1987/11/19          1.210          MC
024010         1987/11/20          0.636          MC
024010         1987/11/21          0.394          MC
024010         1987/11/22          0.338          MC
024010         1987/11/23          0.306          MC
024010         1987/11/24          
024010         1987/11/25          
024010         1987/11/26          
024010         1987/11/27          
024010         1987/11/28          
024010         1987/11/29          
024010         1987/11/30          
024010         1987/12/01          
024010         1987/12/02          
024010         1987/12/03          
024010         1987/12/04          
024010         1987/12/05          
024010         1987/12/06          
024010         1987/12/07          
024010         1987/12/08          
024010         1987/12/09          
024010         1987/12/10          
024010         1987/12/11          
024010         1987/12/12          
024010         1987/12/13          
024010         1987/12/14          
024010         1987/12/15          
024010         1987/12/16          
024010         1987/12/17          
024010         1987/12/18          
024010         1987/12/19          
024010         1987/12/20          
024010         1987/12/21          
024010         1987/12/22          
024010         1987/12/23          
024010         1987/12/24          
024010         1987/12/25          
024010         1987/12/26          
024010         1987/12/27          
024010         1987/12/28          
024010         1987/12/29          
024010         1987/12/30          
024010         1987/12/31          
024010         1988/01/01          
024010         1988/01/02          
024010         1988/01/03          
024010         1988/01/04          
024010         1988/01/05          
024010         1988/01/06          
024010         1988/01/07          
024010         1988/01/08          
024010         1988/01/09          
024010         1988/01/10          
024010         1988/01/11          
024010         1988/01/12          
024010         1988/01/13          
024010         1988/01/14          
024010         1988/01/15          
024010         1988/01/16          
024010         1988/01/17          
024010         1988/01/18          
024010         1988/01/19          
024010         1988/01/20          
024010         1988/01/21          
024010         1988/01/22          
024010         1988/01/23          
024010         1988/01/24          
024010         1988/01/25          
024010         1988/01/26          
024010         1988/01/27          
024010         1988/01/28          
024010         1988/01/29          
024010         1988/01/30          
024010         1988/01/31          
024010         1988/02/01          
024010         1988/02/02          
024010         1988/02/03          
024010         1988/02/04          
024010         1988/02/05          
024010         1988/02/06          
024010         1988/02/07          
024010         1988/02/08          
024010         1988/02/09          
024010         1988/02/10          
024010         1988/02/11          
024010         1988/02/12          
024010         1988/02/13          
024010         1988/02/14          
024010         1988/02/15          
024010         1988/02/16          
024010         1988/02/17          
024010         1988/02/18          
024010         1988/02/19          
024010         1988/02/20          
024010         1988/02/21          
024010         1988/02/22          
024010         1988/02/23          
024010         1988/02/24          
024010         1988/02/25          
024010         1988/02/26          
024010         1988/02/27          
024010         1988/02/28          
024010         1988/02/29          
024010         1988/03/01          
024010         1988/03/02          
024010         1988/03/03          
024010         1988/03/04          
024010         1988/03/05          
024010         1988/03/06          
024010         1988/03/07          
024010         1988/03/08          
024010         1988/03/09          
024010         1988/03/10          
024010         1988/03/11          
024010         1988/03/12          
024010         1988/03/13          
024010         1988/03/14          
024010         1988/03/15          
024010         1988/03/16          
024010         1988/03/17          
024010         1988/03/18          
024010         1988/03/19          
024010         1988/03/20          
024010         1988/03/21          
024010         1988/03/22          
024010         1988/03/23          
024010         1988/03/24          
024010         1988/03/25          
024010         1988/03/26          
024010         1988/03/27          
024010         1988/03/28          
024010         1988/03/29          
024010         1988/03/30          
024010         1988/03/31          
024010         1988/04/01          
024010         1988/04/02          
024010         1988/04/03          5.190          MC
024010         1988/04/04          10.70          MC
024010         1988/04/05          5.980          MC
024010         1988/04/06          5.320          MC
024010         1988/04/07          3.910          MC
024010         1988/04/08          3.440          MC
024010         1988/04/09          2.560          MC
024010         1988/04/10          2.390          MC
024010         1988/04/11          1.810          MC
024010         1988/04/12          1.320          MC
024010         1988/04/13          1.110          MC
024010         1988/04/14          1.140          MC
024010         1988/04/15          1.400          MC
024010         1988/04/16          1.230          MC
024010         1988/04/17          1.230          MC
024010         1988/04/18          4.190          MC
024010         1988/04/19          1.830          MC
024010         1988/04/20          0.920          MC
024010         1988/04/21          0.728          MC
024010         1988/04/22          0.874          MC
024010         1988/04/23          0.916          MC
024010         1988/04/24          2.720          MC
024010         1988/04/25          2.900          MC
024010         1988/04/26          1.760          MC
024010         1988/04/27          2.250          MC
024010         1988/04/28          1.180          MC
024010         1988/04/29          1.610          MC
024010         1988/04/30          1.090          MC
024010         1988/05/01          0.933          MC
024010         1988/05/02          0.748          MC
024010         1988/05/03          0.686          MC
024010         1988/05/04          0.671          MC
024010         1988/05/05          0.613          MC
024010         1988/05/06          0.533          MC
024010         1988/05/07          0.423          MC
024010         1988/05/08          0.332          MC
024010         1988/05/09          0.269          MC
024010         1988/05/10          0.229          MC
024010         1988/05/11          0.233          MC
024010         1988/05/12          0.219          MC
024010         1988/05/13          0.288          MC
024010         1988/05/14          0.411          MC
024010         1988/05/15          0.241          MC
024010         1988/05/16          0.226          MC
024010         1988/05/17          2.380          J
024010         1988/05/18          0.745          MC
024010         1988/05/19          0.455          MC
024010         1988/05/20          0.346          MC
024010         1988/05/21          0.574          MC
024010         1988/05/22          0.546          MC
024010         1988/05/23          0.352          MC
024010         1988/05/24          0.267          MC
024010         1988/05/25          0.195          MC
024010         1988/05/26          0.506          MC
024010         1988/05/27          0.386          MC
024010         1988/05/28          0.241          MC
024010         1988/05/29          0.171          MC
024010         1988/05/30          0.132          MC
024010         1988/05/31          0.121          MC
024010         1988/06/01          0.103          MC
024010         1988/06/02          0.102          MC
024010         1988/06/03          0.096          MC
024010         1988/06/04          0.087          MC
024010         1988/06/05          0.086          MC
024010         1988/06/06          0.154          MC
024010         1988/06/07          0.090          MC
024010         1988/06/08          0.077          MC
024010         1988/06/09          0.075          MC
024010         1988/06/10          0.074          MC
024010         1988/06/11          0.072          MC
024010         1988/06/12          0.068          MC
024010         1988/06/13          0.201          MC
024010         1988/06/14          0.082          MC
024010         1988/06/15          0.073          MC
024010         1988/06/16          0.060          MC
024010         1988/06/17          0.056          MC
024010         1988/06/18          0.055          MC
024010         1988/06/19          0.051          MC
024010         1988/06/20          0.050          MC
024010         1988/06/21          0.061          MC
024010         1988/06/22          0.067          MC
024010         1988/06/23          0.122          MC
024010         1988/06/24          0.063          MC
024010         1988/06/25          0.066          MC
024010         1988/06/26          0.130          MC
024010         1988/06/27          0.113          MC
024010         1988/06/28          0.111          MC
024010         1988/06/29          0.244          MC
024010         1988/06/30          0.114          MC
024010         1988/07/01          4.880          MC
024010         1988/07/02          1.270          MC
024010         1988/07/03          0.435          MC
024010         1988/07/04          0.182          MC
024010         1988/07/05          0.114          MC
024010         1988/07/06          0.096          MC
024010         1988/07/07          0.095          MC
024010         1988/07/08          0.078          MC
024010         1988/07/09          0.067          MC
024010         1988/07/10          0.060          MC
024010         1988/07/11          0.059          MC
024010         1988/07/12          0.069          MC
024010         1988/07/13          0.056          MC
024010         1988/07/14          0.049          MC
024010         1988/07/15          0.051          MC
024010         1988/07/16          0.050          MC
024010         1988/07/17          0.056          MC
024010         1988/07/18          0.049          MC
024010         1988/07/19          0.281          MC
024010         1988/07/20          0.132          MC
024010         1988/07/21          0.068          MC
024010         1988/07/22          0.060          MC
024010         1988/07/23          0.050          MC
024010         1988/07/24          0.044          MC
024010         1988/07/25          0.042          MC
024010         1988/07/26          0.039          MC
024010         1988/07/27          0.072          MC
024010         1988/07/28          0.049          MC
024010         1988/07/29          0.041          MC
024010         1988/07/30          0.050          MC
024010         1988/07/31          0.064          MC
024010         1988/08/01          0.035          MC
024010         1988/08/02          0.044          MC
024010         1988/08/03          0.226          MC
024010         1988/08/04          0.289          MC
024010         1988/08/05          0.183          MC
024010         1988/08/06          0.764          MC
024010         1988/08/07          1.170          MC
024010         1988/08/08          0.256          MC
024010         1988/08/09          0.107          MC
024010         1988/08/10          0.087          MC
024010         1988/08/11          0.067          MC
024010         1988/08/12          0.056          MC
024010         1988/08/13          1.660          MC
024010         1988/08/14          6.250          MC
024010         1988/08/15          10.20          MC
024010         1988/08/16          3.950          MC
024010         1988/08/17          1.100          MC
024010         1988/08/18          0.758          MC
024010         1988/08/19          0.412          MC
024010         1988/08/20          0.293          MC
024010         1988/08/21          0.211          MC
024010         1988/08/22          0.156          MC
024010         1988/08/23          0.131          MC
024010         1988/08/24          0.115          MC
024010         1988/08/25          0.292          MC
024010         1988/08/26          0.305          MC
024010         1988/08/27          0.148          MC
024010         1988/08/28          0.247          MC
024010         1988/08/29          0.503          MC
024010         1988/08/30          0.268          MC
024010         1988/08/31          0.157          MC
024010         1988/09/01          0.118          MC
024010         1988/09/02          0.099          MC
024010         1988/09/03          0.089          MC
024010         1988/09/04          0.088          MC
024010         1988/09/05          0.251          MC
024010         1988/09/06          0.183          MC
024010         1988/09/07          0.151          MC
024010         1988/09/08          0.103          MC
024010         1988/09/09          0.088          MC
024010         1988/09/10          0.079          MC
024010         1988/09/11          0.073          MC
024010         1988/09/12          0.071          MC
024010         1988/09/13          0.445          MC
024010         1988/09/14          0.216          MC
024010         1988/09/15          0.135          MC
024010         1988/09/16          0.100          MC
024010         1988/09/17          0.092          MC
024010         1988/09/18          0.254          MC
024010         1988/09/19          0.181          MC
024010         1988/09/20          0.117          MC
024010         1988/09/21          0.737          MC
024010         1988/09/22          0.264          MC
024010         1988/09/23          0.218          MC
024010         1988/09/24          0.220          MC
024010         1988/09/25          0.130          MC
024010         1988/09/26          0.110          MC
024010         1988/09/27          0.104          MC
024010         1988/09/28          0.124          MC
024010         1988/09/29          0.103          MC
024010         1988/09/30          0.105          MC
024010         1988/10/01          0.127          MC
024010         1988/10/02          0.292          MC
024010         1988/10/03          1.160          MC
024010         1988/10/04          0.340          MC
024010         1988/10/05          0.276          MC
024010         1988/10/06          0.524          MC
024010         1988/10/07          0.446          MC
024010         1988/10/08          0.347          MC
024010         1988/10/09          0.467          MC
024010         1988/10/10          0.561          MC
024010         1988/10/11          1.500          MC
024010         1988/10/12          0.703          MC
024010         1988/10/13          0.530          MC
024010         1988/10/14          2.180          MC
024010         1988/10/15          2.710          MC
024010         1988/10/16          1.040          MC
024010         1988/10/17          0.638          MC
024010         1988/10/18          0.884          MC
024010         1988/10/19          0.707          MC
024010         1988/10/20          0.495          MC
024010         1988/10/21          0.391          MC
024010         1988/10/22          0.417          MC
024010         1988/10/23          1.280          MC
024010         1988/10/24          0.979          MC
024010         1988/10/25          0.980          MC
024010         1988/10/26          0.628          MC
024010         1988/10/27          0.489          MC
024010         1988/10/28          0.896          MC
024010         1988/10/29          0.868          MC
024010         1988/10/30          0.521          MC
024010         1988/10/31          0.408          MC
024010         1988/11/01          0.382          MC
024010         1988/11/02          5.520          MC
024010         1988/11/03          2.100          MC
024010         1988/11/04          0.995          MC
024010         1988/11/05          0.933          MC
024010         1988/11/06          3.080          MC
024010         1988/11/07          1.770          MC
024010         1988/11/08          1.550          MC
024010         1988/11/09          1.480          MC
024010         1988/11/10          2.030          MC
024010         1988/11/11          1.530          MC
024010         1988/11/12          0.739          MC
024010         1988/11/13          1.200          MC
024010         1988/11/14          3.450          MC
024010         1988/11/15          1.500          MC
024010         1988/11/16          0.876          MC
024010         1988/11/17          1.060          MC
024010         1988/11/18          0.716          MC
024010         1988/11/19          0.517          MC
024010         1988/11/20          0.481          MC
024010         1988/11/21          0.517          MC
024010         1988/11/22          0.472          MC
024010         1988/11/23          0.430          MC
024010         1988/11/24          0.348          MC
024010         1988/11/25          0.307          MC
024010         1988/11/26          0.453          MC
024010         1988/11/27          1.090          MC
024010         1988/11/28          3.410          MC
024010         1988/11/29          1.340          MC
024010         1988/11/30          0.689          MC
024010         1988/12/01          0.615          MC
024010         1988/12/02          0.482          MC
024010         1988/12/03          0.498          MC
024010         1988/12/04          0.393          MC
024010         1988/12/05          0.280          MC
024010         1988/12/06          
024010         1988/12/07          
024010         1988/12/08          
024010         1988/12/09          
024010         1988/12/10          
024010         1988/12/11          
024010         1988/12/12          
024010         1988/12/13          
024010         1988/12/14          
024010         1988/12/15          
024010         1988/12/16          
024010         1988/12/17          
024010         1988/12/18          
024010         1988/12/19          
024010         1988/12/20          
024010         1988/12/21          
024010         1988/12/22          
024010         1988/12/23          
024010         1988/12/24          
024010         1988/12/25          
024010         1988/12/26          
024010         1988/12/27          
024010         1988/12/28          
024010         1988/12/29          
024010         1988/12/30          
024010         1988/12/31          
024010         1989/01/01          
024010         1989/01/02          
024010         1989/01/03          
024010         1989/01/04          
024010         1989/01/05          
024010         1989/01/06          
024010         1989/01/07          
024010         1989/01/08          
024010         1989/01/09          
024010         1989/01/10          
024010         1989/01/11          
024010         1989/01/12          
024010         1989/01/13          
024010         1989/01/14          
024010         1989/01/15          
024010         1989/01/16          
024010         1989/01/17          
024010         1989/01/18          
024010         1989/01/19          
024010         1989/01/20          
024010         1989/01/21          
024010         1989/01/22          
024010         1989/01/23          
024010         1989/01/24          
024010         1989/01/25          
024010         1989/01/26          
024010         1989/01/27          
024010         1989/01/28          
024010         1989/01/29          
024010         1989/01/30          
024010         1989/01/31          
024010         1989/02/01          
024010         1989/02/02          
024010         1989/02/03          
024010         1989/02/04          
024010         1989/02/05          
024010         1989/02/06          
024010         1989/02/07          
024010         1989/02/08          
024010         1989/02/09          
024010         1989/02/10          
024010         1989/02/11          
024010         1989/02/12          
024010         1989/02/13          
024010         1989/02/14          
024010         1989/02/15          
024010         1989/02/16          
024010         1989/02/17          
024010         1989/02/18          
024010         1989/02/19          
024010         1989/02/20          
024010         1989/02/21          
024010         1989/02/22          
024010         1989/02/23          
024010         1989/02/24          
024010         1989/02/25          
024010         1989/02/26          
024010         1989/02/27          
024010         1989/02/28          
024010         1989/03/01          
024010         1989/03/02          
024010         1989/03/03          
024010         1989/03/04          
024010         1989/03/05          
024010         1989/03/06          
024010         1989/03/07          
024010         1989/03/08          
024010         1989/03/09          
024010         1989/03/10          
024010         1989/03/11          
024010         1989/03/12          
024010         1989/03/13          
024010         1989/03/14          
024010         1989/03/15          
024010         1989/03/16          
024010         1989/03/17          
024010         1989/03/18          
024010         1989/03/19          
024010         1989/03/20          
024010         1989/03/21          
024010         1989/03/22          
024010         1989/03/23          
024010         1989/03/24          
024010         1989/03/25          
024010         1989/03/26          
024010         1989/03/27          
024010         1989/03/28          
024010         1989/03/29          19.50          MC
024010         1989/03/30          5.530          MC
024010         1989/03/31          2.090          MC
024010         1989/04/01          1.190          MC
024010         1989/04/02          0.923          MC
024010         1989/04/03          1.150          MC
024010         1989/04/04          3.230          MC
024010         1989/04/05          11.00          MC
024010         1989/04/06          8.180          MC
024010         1989/04/07          6.810          MC
024010         1989/04/08          2.390          MC
024010         1989/04/09          1.500          MC
024010         1989/04/10          1.160          MC
024010         1989/04/11          0.931          MC
024010         1989/04/12          0.869          MC
024010         1989/04/13          1.290          MC
024010         1989/04/14          1.430          MC
024010         1989/04/15          2.050          MC
024010         1989/04/16          3.700          MC
024010         1989/04/17          5.470          MC
024010         1989/04/18          6.550          MC
024010         1989/04/19          3.210          MC
024010         1989/04/20          2.390          MC
024010         1989/04/21          1.980          MC
024010         1989/04/22          1.490          MC
024010         1989/04/23          1.030          MC
024010         1989/04/24          0.830          MC
024010         1989/04/25          0.986          MC
024010         1989/04/26          1.290          MC
024010         1989/04/27          1.410          MC
024010         1989/04/28          1.230          MC
024010         1989/04/29          1.810          MC
024010         1989/04/30          2.810          MC
024010         1989/05/01          3.950          MC
024010         1989/05/02          6.470          MC
024010         1989/05/03          4.780          MC
024010         1989/05/04          2.530          MC
024010         1989/05/05          1.670          MC
024010         1989/05/06          10.70          MC
024010         1989/05/07          3.690          MC
024010         1989/05/08          1.970          J
024010         1989/05/09          1.190          MC
024010         1989/05/10          0.918          MC
024010         1989/05/11          1.280          MC
024010         1989/05/12          1.960          MC
024010         1989/05/13          2.280          MC
024010         1989/05/14          1.400          MC
024010         1989/05/15          1.000          MC
024010         1989/05/16          0.741          MC
024010         1989/05/17          0.611          MC
024010         1989/05/18          0.507          MC
024010         1989/05/19          0.431          MC
024010         1989/05/20          0.368          MC
024010         1989/05/21          0.363          MC
024010         1989/05/22          0.446          MC
024010         1989/05/23          0.360          MC
024010         1989/05/24          0.438          MC
024010         1989/05/25          0.495          MC
024010         1989/05/26          0.424          MC
024010         1989/05/27          0.711          MC
024010         1989/05/28          0.671          MC
024010         1989/05/29          0.380          MC
024010         1989/05/30          0.352          MC
024010         1989/05/31          0.377          MC
024010         1989/06/01          0.680          MC
024010         1989/06/02          1.170          MC
024010         1989/06/03          0.779          MC
024010         1989/06/04          0.718          MC
024010         1989/06/05          0.552          MC
024010         1989/06/06          0.392          MC
024010         1989/06/07          0.321          MC
024010         1989/06/08          0.247          MC
024010         1989/06/09          0.212          MC
024010         1989/06/10          3.550          MC
024010         1989/06/11          2.250          MC
024010         1989/06/12          0.733          MC
024010         1989/06/13          0.459          MC
024010         1989/06/14          0.345          MC
024010         1989/06/15          0.273          MC
024010         1989/06/16          0.359          MC
024010         1989/06/17          0.325          MC
024010         1989/06/18          0.308          MC
024010         1989/06/19          0.300          MC
024010         1989/06/20          0.198          MC
024010         1989/06/21          0.164          MC
024010         1989/06/22          0.132          MC
024010         1989/06/23          0.117          MC
024010         1989/06/24          0.120          MC
024010         1989/06/25          0.152          MC
024010         1989/06/26          0.192          MC
024010         1989/06/27          0.323          MC
024010         1989/06/28          0.291          MC
024010         1989/06/29          0.245          MC
024010         1989/06/30          0.175          MC
024010         1989/07/01          0.169          MC
024010         1989/07/02          0.256          MC
024010         1989/07/03          0.172          MC
024010         1989/07/04          0.144          MC
024010         1989/07/05          0.148          MC
024010         1989/07/06          0.132          MC
024010         1989/07/07          0.125          MC
024010         1989/07/08          0.117          MC
024010         1989/07/09          0.114          MC
024010         1989/07/10          1.120          MC
024010         1989/07/11          0.521          MC
024010         1989/07/12          0.179          MC
024010         1989/07/13          0.119          MC
024010         1989/07/14          0.101          MC
024010         1989/07/15          0.092          MC
024010         1989/07/16          0.100          MC
024010         1989/07/17          0.090          MC
024010         1989/07/18          0.079          MC
024010         1989/07/19          
024010         1989/07/20          
024010         1989/07/21          
024010         1989/07/22          
024010         1989/07/23          
024010         1989/07/24          
024010         1989/07/25          
024010         1989/07/26          
024010         1989/07/27          
024010         1989/07/28          
024010         1989/07/29          
024010         1989/07/30          
024010         1989/07/31          
024010         1989/08/01          
024010         1989/08/02          
024010         1989/08/03          
024010         1989/08/04          
024010         1989/08/05          
024010         1989/08/06          
024010         1989/08/07          
024010         1989/08/08          
024010         1989/08/09          
024010         1989/08/10          
024010         1989/08/11          0.037          J
024010         1989/08/12          
024010         1989/08/13          
024010         1989/08/14          
024010         1989/08/15          
024010         1989/08/16          
024010         1989/08/17          0.104          MC
024010         1989/08/18          0.085          MC
024010         1989/08/19          0.079          MC
024010         1989/08/20          0.077          MC
024010         1989/08/21          1.750          MC
024010         1989/08/22          0.710          MC
024010         1989/08/23          0.362          MC
024010         1989/08/24          0.226          MC
024010         1989/08/25          0.136          MC
024010         1989/08/26          0.115          MC
024010         1989/08/27          0.105          MC
024010         1989/08/28          0.100          MC
024010         1989/08/29          0.096          MC
024010         1989/08/30          0.303          MC
024010         1989/08/31          0.305          MC
024010         1989/09/01          4.520          MC
024010         1989/09/02          3.980          MC
024010         1989/09/03          0.545          MC
024010         1989/09/04          0.280          MC
024010         1989/09/05          0.171          MC
024010         1989/09/06          0.129          MC
024010         1989/09/07          0.115          MC
024010         1989/09/08          0.106          MC
024010         1989/09/09          0.099          MC
024010         1989/09/10          0.097          MC
024010         1989/09/11          0.100          MC
024010         1989/09/12          0.095          MC
024010         1989/09/13          0.086          MC
024010         1989/09/14          0.097          MC
024010         1989/09/15          0.622          MC
024010         1989/09/16          0.209          MC
024010         1989/09/17          0.142          MC
024010         1989/09/18          0.124          MC
024010         1989/09/19          0.106          MC
024010         1989/09/20          0.577          MC
024010         1989/09/21          0.394          MC
024010         1989/09/22          0.596          MC
024010         1989/09/23          0.633          MC
024010         1989/09/24          0.428          MC
024010         1989/09/25          0.269          MC
024010         1989/09/26          0.283          MC
024010         1989/09/27          0.391          MC
024010         1989/09/28          0.237          MC
024010         1989/09/29          0.223          MC
024010         1989/09/30          0.237          MC
024010         1989/10/01          0.241          MC
024010         1989/10/02          0.349          MC
024010         1989/10/03          0.778          MC
024010         1989/10/04          0.412          MC
024010         1989/10/05          0.360          MC
024010         1989/10/06          0.469          MC
024010         1989/10/07          1.020          MC
024010         1989/10/08          0.653          MC
024010         1989/10/09          0.494          MC
024010         1989/10/10          0.446          MC
024010         1989/10/11          0.377          MC
024010         1989/10/12          0.353          MC
024010         1989/10/13          0.339          J
024010         1989/10/14          0.296          MC
024010         1989/10/15          0.277          MC
024010         1989/10/16          0.413          MC
024010         1989/10/17          0.783          MC
024010         1989/10/18          0.463          MC
024010         1989/10/19          0.412          MC
024010         1989/10/20          0.559          MC
024010         1989/10/21          1.960          MC
024010         1989/10/22          0.795          MC
024010         1989/10/23          0.569          MC
024010         1989/10/24          0.463          MC
024010         1989/10/25          0.380          MC
024010         1989/10/26          0.332          MC
024010         1989/10/27          0.327          MC
024010         1989/10/28          0.318          MC
024010         1989/10/29          0.294          MC
024010         1989/10/30          0.275          MC
024010         1989/10/31          0.258          MC
024010         1989/11/01          0.658          MC
024010         1989/11/02          0.406          MC
024010         1989/11/03          0.418          MC
024010         1989/11/04          0.471          MC
024010         1989/11/05          0.350          MC
024010         1989/11/06          1.350          MC
024010         1989/11/07          1.110          MC
024010         1989/11/08          0.947          MC
024010         1989/11/09          1.640          MC
024010         1989/11/10          1.240          MC
024010         1989/11/11          1.250          MC
024010         1989/11/12          1.190          MC
024010         1989/11/13          0.589          MC
024010         1989/11/14          4.690          MC
024010         1989/11/15          7.580          MC
024010         1989/11/16          4.240          MC
024010         1989/11/17          2.970          MC
024010         1989/11/18          1.100          MC
024010         1989/11/19          0.805          MC
024010         1989/11/20          0.740          MC
024010         1989/11/21          0.631          MC
024010         1989/11/22          0.561          MC
024010         1989/11/23          0.431          MC
024010         1989/11/24          
024010         1989/11/25          
024010         1989/11/26          
024010         1989/11/27          
024010         1989/11/28          
024010         1989/11/29          
024010         1989/11/30          
024010         1989/12/01          
024010         1989/12/02          
024010         1989/12/03          
024010         1989/12/04          
024010         1989/12/05          
024010         1989/12/06          
024010         1989/12/07          
024010         1989/12/08          
024010         1989/12/09          
024010         1989/12/10          
024010         1989/12/11          
024010         1989/12/12          
024010         1989/12/13          
024010         1989/12/14          
024010         1989/12/15          
024010         1989/12/16          
024010         1989/12/17          
024010         1989/12/18          
024010         1989/12/19          
024010         1989/12/20          
024010         1989/12/21          
024010         1989/12/22          
024010         1989/12/23          
024010         1989/12/24          
024010         1989/12/25          
024010         1989/12/26          
024010         1989/12/27          
024010         1989/12/28          
024010         1989/12/29          
024010         1989/12/30          
024010         1989/12/31          
024010         1990/01/01          
024010         1990/01/02          
024010         1990/01/03          
024010         1990/01/04          
024010         1990/01/05          
024010         1990/01/06          
024010         1990/01/07          
024010         1990/01/08          
024010         1990/01/09          
024010         1990/01/10          
024010         1990/01/11          
024010         1990/01/12          
024010         1990/01/13          
024010         1990/01/14          
024010         1990/01/15          
024010         1990/01/16          
024010         1990/01/17          
024010         1990/01/18          
024010         1990/01/19          
024010         1990/01/20          
024010         1990/01/21          
024010         1990/01/22          
024010         1990/01/23          
024010         1990/01/24          
024010         1990/01/25          
024010         1990/01/26          
024010         1990/01/27          
024010         1990/01/28          
024010         1990/01/29          
024010         1990/01/30          
024010         1990/01/31          
024010         1990/02/01          
024010         1990/02/02          
024010         1990/02/03          
024010         1990/02/04          
024010         1990/02/05          
024010         1990/02/06          
024010         1990/02/07          
024010         1990/02/08          
024010         1990/02/09          
024010         1990/02/10          
024010         1990/02/11          
024010         1990/02/12          
024010         1990/02/13          
024010         1990/02/14          
024010         1990/02/15          
024010         1990/02/16          
024010         1990/02/17          
024010         1990/02/18          
024010         1990/02/19          
024010         1990/02/20          
024010         1990/02/21          
024010         1990/02/22          
024010         1990/02/23          
024010         1990/02/24          
024010         1990/02/25          
024010         1990/02/26          
024010         1990/02/27          
024010         1990/02/28          
024010         1990/03/01          
024010         1990/03/02          
024010         1990/03/03          
024010         1990/03/04          
024010         1990/03/05          
024010         1990/03/06          
024010         1990/03/07          
024010         1990/03/08          
024010         1990/03/09          
024010         1990/03/10          
024010         1990/03/11          
024010         1990/03/12          
024010         1990/03/13          
024010         1990/03/14          
024010         1990/03/15          
